,GAME_ID,PLAYER_NAME,PTS_home_KobeBryant,FG_PCT_home_KobeBryant,FT_PCT_home_KobeBryant,FG3_PCT_home_KobeBryant,AST_home_KobeBryant,REB_home_KobeBryant,PTS_away_KobeBryant,FG_PCT_away_KobeBryant,FT_PCT_away_KobeBryant,FG3_PCT_away_KobeBryant,AST_away_KobeBryant,REB_away_KobeBryant,MIN_KobeBryant,FGM_KobeBryant,FGA_KobeBryant,FG_PCT_KobeBryant,FG3M_KobeBryant,FG3A_KobeBryant,FG3_PCT_KobeBryant,FTM_KobeBryant,FTA_KobeBryant,FT_PCT_KobeBryant,OREB_KobeBryant,DREB_KobeBryant,REB_KobeBryant,AST_KobeBryant,STL_KobeBryant,BLK_KobeBryant,TO_KobeBryant,PF_KobeBryant,PLUS_MINUS_KobeBryant,PTS_KobeBryant
3570,21200807,Kobe Bryant,0.5684210526315789,0.5956937799043062,0.6011004126547455,0.37767220902612825,0.41025641025641024,0.6037735849056604,0.46236559139784944,0.5596107055961069,0.5332555425904317,0.574712643678161,0.47619047619047616,0.22950819672131148,0.5439226519337017,0.20833333333333334,0.3,0.3329999999999999,0.0,0.16666666666666666,0.0,0.24,0.1794871794871795,0.857,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.2916666666666667,0.0,0.0,0.25,0.8333333333333334,0.6,0.25806451612903225
3571,21200788,Kobe Bryant,0.4421052631578947,0.5980861244019138,0.5928473177441541,0.3562945368171021,0.5641025641025641,0.37735849056603776,0.7419354838709677,0.6593673965936739,0.73512252042007,0.6807151979565772,0.5,0.4426229508196721,0.6406077348066298,0.2916666666666667,0.26,0.5379999999999999,0.0,0.0,0.0,0.24,0.15384615384615385,1.0,0.25,0.08695652173913043,0.16129032258064516,0.4583333333333333,0.0,0.0,0.5,0.3333333333333333,0.08888888888888889,0.3225806451612903
3572,21200773,Kobe Bryant,0.3368421052631579,0.42344497607655496,0.5419532324621733,0.39548693586698325,0.38461538461538464,0.5849056603773585,0.3118279569892473,0.40389294403892934,0.6569428238039673,0.29501915708812265,0.5476190476190477,0.45901639344262296,0.592817679558011,0.041666666666666664,0.16,0.125,0.0,0.16666666666666666,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.375,0.1,0.1,0.6666666666666666,0.16666666666666666,0.45555555555555555,0.06451612903225806
3573,21200753,Kobe Bryant,0.5052631578947369,0.7009569377990431,0.9023383768913343,0.4453681710213776,0.28205128205128205,0.39622641509433965,0.44086021505376344,0.6180048661800486,0.7304550758459744,0.7445721583652618,0.2857142857142857,0.14754098360655737,0.6140883977900552,0.4583333333333333,0.38,0.579,0.0,0.0,0.0,0.24,0.20512820512820512,0.75,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.375,0.1,0.0,0.3333333333333333,0.3333333333333333,0.32222222222222224,0.45161290322580644
3574,21200736,Kobe Bryant,0.35789473684210527,0.4066985645933016,0.5653370013755159,0.339667458432304,0.5641025641025641,0.5471698113207547,0.4731182795698925,0.49635036496350365,0.7666277712952159,0.39335887611749687,0.4523809523809524,0.4262295081967213,0.6223756906077348,0.25,0.3,0.4,0.0,0.08333333333333333,0.0,0.32,0.20512820512820512,1.0,0.0,0.30434782608695654,0.22580645161290322,0.3333333333333333,0.0,0.1,0.25,0.0,0.45555555555555555,0.3225806451612903
3575,21200733,Kobe Bryant,0.6,0.6507177033492823,0.6698762035763411,0.5403800475059382,0.4358974358974359,0.5849056603773585,0.41935483870967744,0.4087591240875912,0.5332555425904317,0.277139208173691,0.2857142857142857,0.3770491803278688,0.49198895027624306,0.375,0.3,0.6,0.0,0.041666666666666664,0.0,0.36,0.23076923076923078,1.0,0.25,0.17391304347826086,0.22580645161290322,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25555555555555554,0.43548387096774194
3576,21200716,Kobe Bryant,0.25263157894736843,0.21770334928229657,0.7097661623108666,0.30997624703087884,0.20512820512820512,0.660377358490566,0.3870967741935484,0.49878345498783455,0.8051341890315052,0.29501915708812265,0.38095238095238093,0.32786885245901637,0.6176795580110497,0.375,0.48,0.375,0.0,0.08333333333333333,0.0,0.12,0.07692307692307693,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.16666666666666666,0.4,0.1,0.4166666666666667,0.16666666666666666,0.5333333333333333,0.3387096774193548
3577,21200706,Kobe Bryant,0.4,0.45215311004784686,0.5419532324621733,0.42399049881235146,0.46153846153846156,0.5660377358490566,0.45161290322580644,0.5450121654501215,0.5752625437572929,0.3831417624521073,0.47619047619047616,0.3442622950819672,0.6146408839779006,0.3333333333333333,0.4,0.4,0.0,0.125,0.0,0.08,0.07692307692307693,0.667,0.0,0.13043478260869565,0.0967741935483871,0.20833333333333334,0.2,0.0,0.25,0.0,0.4888888888888889,0.2903225806451613
3578,21200695,Kobe Bryant,0.43157894736842106,0.4880382775119617,0.23521320495185694,0.5403800475059382,0.38461538461538464,0.4339622641509434,0.5913978494623656,0.4330900243309002,0.8133022170361727,0.47892720306513414,0.5476190476190477,0.6065573770491803,0.638121546961326,0.16666666666666666,0.26,0.308,0.07142857142857142,0.16666666666666666,0.25,0.32,0.2564102564102564,0.8,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.27419354838709675
3579,21200681,Kobe Bryant,0.3473684210526316,0.4808612440191385,0.8170563961485557,0.29691211401425177,0.3333333333333333,0.3584905660377358,0.3225806451612903,0.43065693430656926,0.5705950991831972,0.37803320561941256,0.35714285714285715,0.4262295081967213,0.6408839779005524,0.2916666666666667,0.34,0.412,0.0,0.125,0.0,0.12,0.10256410256410256,0.75,0.0,0.21739130434782608,0.16129032258064516,0.375,0.2,0.0,0.5,0.0,0.3888888888888889,0.27419354838709675
