,GAME_ID,PLAYER_NAME,PTS_home_JamesHarden,FG_PCT_home_JamesHarden,FT_PCT_home_JamesHarden,FG3_PCT_home_JamesHarden,AST_home_JamesHarden,REB_home_JamesHarden,PTS_away_JamesHarden,FG_PCT_away_JamesHarden,FT_PCT_away_JamesHarden,FG3_PCT_away_JamesHarden,AST_away_JamesHarden,REB_away_JamesHarden,MIN_JamesHarden,FGM_JamesHarden,FGA_JamesHarden,FG_PCT_JamesHarden,FG3M_JamesHarden,FG3A_JamesHarden,FG3_PCT_JamesHarden,FTM_JamesHarden,FTA_JamesHarden,FT_PCT_JamesHarden,OREB_JamesHarden,DREB_JamesHarden,REB_JamesHarden,AST_JamesHarden,STL_JamesHarden,BLK_JamesHarden,TO_JamesHarden,PF_JamesHarden,PLUS_MINUS_JamesHarden,PTS_JamesHarden
5451,21200575,James Harden,0.4842105263157895,0.3038277511961722,0.7125171939477303,0.26959619952494046,0.358974358974359,0.5660377358490566,0.4731182795698925,0.35766423357664207,0.7281213535589265,0.5197956577266922,0.30952380952380953,0.5245901639344263,0.6196132596685082,0.20833333333333334,0.46,0.217,0.07142857142857142,0.3333333333333333,0.125,0.36,0.3076923076923077,0.75,0.0,0.34782608695652173,0.25806451612903225,0.2916666666666667,0.3,0.0,0.3333333333333333,0.8333333333333334,0.4111111111111111,0.3225806451612903
5452,21200567,James Harden,0.5263157894736842,0.5813397129186603,0.39477303988995877,0.41686460807600945,0.4358974358974359,0.32075471698113206,0.6559139784946236,0.7104622871046227,0.8203033838973162,0.7394636015325671,0.40476190476190477,0.2459016393442623,0.5831491712707182,0.3333333333333333,0.4,0.4,0.14285714285714285,0.375,0.222,0.2,0.15384615384615385,0.833,0.0,0.17391304347826086,0.12903225806451613,0.125,0.1,0.0,0.4166666666666667,0.6666666666666666,0.3888888888888889,0.3709677419354839
5453,21200544,James Harden,0.5052631578947369,0.5669856459330143,0.7097661623108666,0.39548693586698325,0.46153846153846156,0.49056603773584906,0.4731182795698925,0.4720194647201946,0.7876312718786463,0.31928480204342274,0.40476190476190477,0.36065573770491804,0.7441988950276243,0.4166666666666667,0.38,0.526,0.14285714285714285,0.375,0.222,0.28,0.20512820512820512,0.875,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.25,0.2,0.0,0.3333333333333333,0.5,0.37777777777777777,0.46774193548387094
5454,21200531,James Harden,0.4631578947368421,0.6267942583732057,0.656121045392022,0.4643705463182898,0.358974358974359,0.49056603773584906,0.3763440860215054,0.46715328467153255,0.3162193698949825,0.3486590038314177,0.4523809523809524,0.29508196721311475,0.6604972375690608,0.375,0.38,0.474,0.14285714285714285,0.3333333333333333,0.25,0.16,0.1794871794871795,0.5710000000000001,0.0,0.043478260869565216,0.03225806451612903,0.20833333333333334,0.2,0.1,0.5,0.16666666666666666,0.4,0.3870967741935484
5455,21200521,James Harden,0.30526315789473685,0.38277511961722477,0.7427785419532323,0.31235154394299286,0.46153846153846156,0.5471698113207547,0.24731182795698925,0.3746958637469587,0.7304550758459744,0.425287356321839,0.2619047619047619,0.3114754098360656,0.6726519337016574,0.375,0.36,0.5,0.14285714285714285,0.16666666666666666,0.5,0.2,0.15384615384615385,0.833,0.0,0.17391304347826086,0.12903225806451613,0.125,0.1,0.0,0.5833333333333334,0.6666666666666666,0.5,0.4032258064516129
5456,21200514,James Harden,0.6947368421052632,0.7057416267942584,0.701513067400275,0.5225653206650831,0.46153846153846156,0.4716981132075472,0.6021505376344086,0.5523114355231142,0.9101516919486582,0.5772669220945084,0.5,0.2786885245901639,0.6549723756906077,0.4583333333333333,0.38,0.579,0.07142857142857142,0.16666666666666666,0.25,0.32,0.20512820512820512,1.0,0.0,0.2608695652173913,0.1935483870967742,0.375,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.5
5457,21200493,James Harden,0.47368421052631576,0.33253588516746413,0.8528198074277854,0.36104513064133015,0.3076923076923077,0.5094339622641509,0.6021505376344086,0.5401459854014596,0.67561260210035,0.45083014048531295,0.4523809523809524,0.3770491803278688,0.6287292817679557,0.25,0.34,0.353,0.21428571428571427,0.375,0.3329999999999999,0.56,0.38461538461538464,0.933,0.0,0.08695652173913043,0.06451612903225806,0.125,0.7,0.1,0.4166666666666667,0.5,0.5,0.46774193548387094
5458,21200486,James Harden,0.4421052631578947,0.4569377990430619,0.6409903713892711,0.509501187648456,0.38461538461538464,0.6037735849056604,0.6344086021505376,0.7201946472019465,0.5705950991831972,0.5031928480204342,0.6190476190476191,0.2459016393442623,0.6323204419889502,0.4583333333333333,0.36,0.611,0.14285714285714285,0.16666666666666666,0.5,0.2,0.1794871794871795,0.7140000000000001,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.2916666666666667,0.4,0.1,0.16666666666666666,0.5,0.7888888888888889,0.46774193548387094
5459,21200471,James Harden,0.47368421052631576,0.5669856459330143,0.6409903713892711,0.24703087885985744,0.3333333333333333,0.6037735849056604,0.3870967741935484,0.42822384428223836,0.47491248541423575,0.3997445721583653,0.40476190476190477,0.4262295081967213,0.6709944751381215,0.4583333333333333,0.46,0.478,0.14285714285714285,0.3333333333333333,0.25,0.28,0.23076923076923078,0.778,0.0,0.08695652173913043,0.06451612903225806,0.2916666666666667,0.0,0.0,0.25,0.5,0.6222222222222222,0.5
5460,21200455,James Harden,0.6736842105263158,0.6674641148325359,0.687757909215956,0.6555819477434679,0.5641025641025641,0.4339622641509434,0.5161290322580645,0.5644768856447687,0.8331388564760793,0.6666666666666667,0.47619047619047616,0.26229508196721313,0.5662983425414364,0.2916666666666667,0.34,0.412,0.14285714285714285,0.25,0.3329999999999999,0.48,0.3333333333333333,0.923,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.20833333333333334,0.2,0.1,0.08333333333333333,0.16666666666666666,0.5222222222222223,0.45161290322580644
5461,21200443,James Harden,0.3684210526315789,0.3373205741626792,0.6437414030261348,0.3171021377672209,0.2564102564102564,0.3584905660377358,0.7311827956989247,0.5669099756690997,0.898483080513419,0.5721583652618135,0.42857142857142855,0.5409836065573771,0.5185082872928177,0.25,0.34,0.353,0.14285714285714285,0.2916666666666667,0.286,0.44,0.358974358974359,0.7859999999999999,0.0,0.13043478260869565,0.0967741935483871,0.041666666666666664,0.2,0.0,0.3333333333333333,0.5,0.3333333333333333,0.4032258064516129
5462,21200432,James Harden,0.6631578947368421,0.7511961722488039,0.8858321870701513,0.6199524940617577,0.3333333333333333,0.32075471698113206,0.6451612903225806,0.6739659367396593,0.5064177362893816,0.4393358876117497,0.5476190476190477,0.3114754098360656,0.680110497237569,0.4166666666666667,0.44,0.455,0.21428571428571427,0.16666666666666666,0.75,0.4,0.3333333333333333,0.769,0.25,0.08695652173913043,0.16129032258064516,0.2916666666666667,0.2,0.0,0.4166666666666667,0.8333333333333334,0.35555555555555557,0.532258064516129
5463,21200417,James Harden,0.2631578947368421,0.2966507177033493,0.6767537826685007,0.29691211401425177,0.2564102564102564,0.6226415094339622,0.3333333333333333,0.39172749391727485,0.7666277712952159,0.3703703703703704,0.35714285714285715,0.4426229508196721,0.6234806629834254,0.4583333333333333,0.44,0.5,0.14285714285714285,0.20833333333333334,0.4,0.24,0.15384615384615385,1.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.125,0.2,0.1,0.25,0.3333333333333333,0.37777777777777777,0.4838709677419355
5464,21200408,James Harden,0.4,0.45215311004784686,0.7936726272352131,0.3562945368171021,0.358974358974359,0.2641509433962264,0.6881720430107527,0.7664233576642336,0.8051341890315052,0.5108556832694765,0.5,0.4098360655737705,0.5947513812154696,0.2916666666666667,0.26,0.5379999999999999,0.07142857142857142,0.08333333333333333,0.5,0.44,0.3333333333333333,0.846,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.25,0.2,0.1,0.08333333333333333,0.16666666666666666,0.7666666666666667,0.41935483870967744
5465,21200394,James Harden,0.6526315789473685,0.6698564593301436,0.7359009628610728,0.509501187648456,0.6153846153846154,0.39622641509433965,0.43010752688172044,0.6958637469586375,0.6662777129521588,0.19667943805874843,0.4523809523809524,0.2786885245901639,0.5033149171270718,0.375,0.26,0.6920000000000001,0.21428571428571427,0.125,1.0,0.4,0.3076923076923077,0.833,0.0,0.08695652173913043,0.06451612903225806,0.3333333333333333,0.3,0.0,0.25,0.16666666666666666,0.6333333333333333,0.5
5466,21200372,James Harden,0.6947368421052632,0.7248803827751197,0.7702888583218707,0.48337292161520184,0.5384615384615384,0.4528301886792453,0.5053763440860215,0.49391727493917276,0.6592765460910152,0.45083014048531295,0.40476190476190477,0.3114754098360656,0.6212707182320442,0.2916666666666667,0.24,0.583,0.14285714285714285,0.125,0.667,0.68,0.46153846153846156,0.944,0.0,0.08695652173913043,0.06451612903225806,0.2916666666666667,0.0,0.1,0.16666666666666666,0.5,0.8333333333333334,0.532258064516129
5467,21200351,James Harden,0.3894736842105263,0.4210526315789473,0.3988995873452544,0.344418052256532,0.1794871794871795,0.5283018867924528,0.5698924731182796,0.6496350364963503,0.7572928821470245,0.44061302681992337,0.3333333333333333,0.36065573770491804,0.6248618784530386,0.375,0.36,0.5,0.14285714285714285,0.25,0.3329999999999999,0.32,0.23076923076923078,0.889,0.08333333333333333,0.391304347826087,0.3225806451612903,0.125,0.2,0.0,0.08333333333333333,0.5,0.6222222222222222,0.45161290322580644
5468,21200346,James Harden,0.4631578947368421,0.48325358851674616,0.7936726272352131,0.3171021377672209,0.5384615384615384,0.49056603773584906,0.43010752688172044,0.39902676399026754,0.7444574095682612,0.3882503192848021,0.23809523809523808,0.39344262295081966,0.6850828729281768,0.2916666666666667,0.36,0.389,0.0,0.125,0.0,0.56,0.38461538461538464,0.933,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.16666666666666666,0.1,0.1,0.16666666666666666,0.3333333333333333,0.45555555555555555,0.45161290322580644
5469,21200332,James Harden,0.4421052631578947,0.5502392344497606,0.6409903713892711,0.4394299287410926,0.38461538461538464,0.5283018867924528,0.3548387096774194,0.3746958637469587,0.7257876312718786,0.5108556832694765,0.42857142857142855,0.3442622950819672,0.6359116022099447,0.25,0.34,0.353,0.14285714285714285,0.2916666666666667,0.286,0.28,0.20512820512820512,0.875,0.0,0.21739130434782608,0.16129032258064516,0.20833333333333334,0.3,0.0,0.08333333333333333,0.16666666666666666,0.6555555555555556,0.3387096774193548
5470,21200317,James Harden,0.42105263157894735,0.45454545454545453,0.6327372764786795,0.4453681710213776,0.28205128205128205,0.5660377358490566,0.3978494623655914,0.35766423357664207,0.7666277712952159,0.3575989782886335,0.3333333333333333,0.4262295081967213,0.6513812154696131,0.4166666666666667,0.4,0.5,0.14285714285714285,0.25,0.3329999999999999,0.36,0.23076923076923078,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.08333333333333333,0.3,0.0,0.4166666666666667,0.0,0.5666666666666667,0.5
5471,21200290,James Harden,0.5263157894736842,0.547846889952153,0.6024759284731774,0.4073634204275533,0.5128205128205128,0.37735849056603776,0.6451612903225806,0.5523114355231142,0.7666277712952159,0.5325670498084292,0.47619047619047616,0.32786885245901637,0.7588397790055248,0.4166666666666667,0.34,0.588,0.2857142857142857,0.375,0.444,0.6,0.41025641025641024,0.938,0.0,0.2608695652173913,0.1935483870967742,0.375,0.2,0.1,0.5,0.5,0.4,0.6290322580645161
5472,21200278,James Harden,0.5789473684210527,0.7057416267942584,0.8940852819807429,0.3562945368171021,0.6410256410256411,0.6226415094339622,0.3870967741935484,0.34793187347931875,0.8541423570595099,0.425287356321839,0.4523809523809524,0.2786885245901639,0.5707182320441988,0.4166666666666667,0.32,0.625,0.21428571428571427,0.25,0.5,0.24,0.1794871794871795,0.857,0.0,0.13043478260869565,0.0967741935483871,0.20833333333333334,0.4,0.0,0.25,0.16666666666666666,0.3111111111111111,0.46774193548387094
5473,21200256,James Harden,0.5052631578947369,0.284688995215311,0.6891334250343879,0.24465558194774342,0.358974358974359,0.6226415094339622,0.5268817204301075,0.5158150851581506,0.5880980163360561,0.425287356321839,0.2857142857142857,0.5409836065573771,0.6251381215469614,0.125,0.38,0.158,0.0,0.16666666666666666,0.0,0.36,0.28205128205128205,0.818,0.4166666666666667,0.21739130434782608,0.3225806451612903,0.25,0.1,0.0,0.3333333333333333,0.6666666666666666,0.5111111111111111,0.24193548387096775
5474,21200237,James Harden,0.6842105263157895,0.7105263157894735,0.7359009628610728,0.5938242280285035,0.46153846153846156,0.39622641509433965,0.6451612903225806,0.6447688564476886,0.7876312718786463,0.7024265644955301,0.5,0.29508196721311475,0.6508287292817679,0.2916666666666667,0.32,0.4379999999999999,0.07142857142857142,0.125,0.3329999999999999,0.12,0.07692307692307693,1.0,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.2916666666666667,0.1,0.0,0.4166666666666667,0.3333333333333333,0.4444444444444444,0.2903225806451613
5475,21200218,James Harden,0.6421052631578947,0.6770334928229665,0.687757909215956,0.4857482185273158,0.46153846153846156,0.5471698113207547,0.45161290322580644,0.4087591240875912,0.5332555425904317,0.4865900383141763,0.38095238095238093,0.29508196721311475,0.6538674033149171,0.125,0.32,0.188,0.14285714285714285,0.20833333333333334,0.4,0.36,0.28205128205128205,0.818,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.125,0.1,0.0,0.25,0.3333333333333333,0.28888888888888886,0.27419354838709675
5476,21200206,James Harden,0.6105263157894737,0.65311004784689,0.672627235213205,0.5938242280285035,0.5641025641025641,0.5283018867924528,0.4838709677419355,0.5888077858880778,0.7082847141190198,0.4444444444444445,0.5,0.3114754098360656,0.7226519337016575,0.375,0.38,0.474,0.2857142857142857,0.3333333333333333,0.5,0.08,0.07692307692307693,0.667,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.5,0.3,0.1,0.3333333333333333,0.16666666666666666,0.6222222222222222,0.3870967741935484
