,GAME_ID,PLAYER_NAME,PTS_home_DraymondGreen,FG_PCT_home_DraymondGreen,FT_PCT_home_DraymondGreen,FG3_PCT_home_DraymondGreen,AST_home_DraymondGreen,REB_home_DraymondGreen,PTS_away_DraymondGreen,FG_PCT_away_DraymondGreen,FT_PCT_away_DraymondGreen,FG3_PCT_away_DraymondGreen,AST_away_DraymondGreen,REB_away_DraymondGreen,MIN_DraymondGreen,FGM_DraymondGreen,FGA_DraymondGreen,FG_PCT_DraymondGreen,FG3M_DraymondGreen,FG3A_DraymondGreen,FG3_PCT_DraymondGreen,FTM_DraymondGreen,FTA_DraymondGreen,FT_PCT_DraymondGreen,OREB_DraymondGreen,DREB_DraymondGreen,REB_DraymondGreen,AST_DraymondGreen,STL_DraymondGreen,BLK_DraymondGreen,TO_DraymondGreen,PF_DraymondGreen,PLUS_MINUS_DraymondGreen,PTS_DraymondGreen
15967,21200540,Draymond Green,0.4631578947368421,0.5263157894736841,0.7702888583218707,0.4750593824228028,0.5128205128205128,0.5660377358490566,0.44086021505376344,0.3260340632603406,0.5705950991831972,0.44572158365261816,0.3333333333333333,0.5245901639344263,0.27154696132596684,0.041666666666666664,0.06,0.3329999999999999,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.2,0.2,0.0,0.0,0.43333333333333335,0.06451612903225806
15968,21200526,Draymond Green,0.29473684210526313,0.49760765550239233,0.5873452544704263,0.48931116389548684,0.38461538461538464,0.39622641509433965,0.40860215053763443,0.5085158150851582,0.7082847141190198,0.15070242656449553,0.5476190476190477,0.3770491803278688,0.052209944751381215,0.0,0.02,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.0,0.0,0.0,0.0,0.5222222222222223,0.0
15969,21200498,Draymond Green,0.5894736842105263,0.6339712918660286,0.6327372764786795,0.42399049881235146,0.5384615384615384,0.4528301886792453,0.3548387096774194,0.4817518248175182,0.7304550758459744,0.31928480204342274,0.35714285714285715,0.16393442622950818,0.24585635359116023,0.125,0.1,0.6,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.0,0.2,0.0,0.16666666666666666,0.5,0.4444444444444444,0.12903225806451613
15970,21200475,Draymond Green,0.5894736842105263,0.5813397129186603,0.8129298486932601,0.6199524940617577,0.5384615384615384,0.6792452830188679,0.40860215053763443,0.2846715328467153,0.6709451575262544,0.3524904214559388,0.47619047619047616,0.29508196721311475,0.11823204419889503,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4,0.0
15971,21200447,Draymond Green,0.4421052631578947,0.631578947368421,0.7427785419532323,0.7505938242280285,0.3333333333333333,0.5471698113207547,0.2903225806451613,0.27737226277372257,0.7222870478413069,0.28991060025542775,0.3333333333333333,0.29508196721311475,0.19972375690607735,0.041666666666666664,0.04,0.5,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.0,0.08695652173913043,0.06451612903225806,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.5111111111111111,0.0967741935483871
15972,21200436,Draymond Green,0.3894736842105263,0.40191387559808606,0.7359009628610728,0.48931116389548684,0.3076923076923077,0.660377358490566,0.3548387096774194,0.3795620437956205,0.543757292882147,0.31928480204342274,0.5,0.3770491803278688,0.2234806629834254,0.0,0.04,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.0,0.0,0.08333333333333333,0.16666666666666666,0.4888888888888889,0.0
15973,21200420,Draymond Green,0.25263157894736843,0.30861244019138756,0.562585969738652,0.2790973871733966,0.23076923076923078,0.5094339622641509,0.40860215053763443,0.3795620437956205,0.941656942823804,0.6385696040868455,0.35714285714285715,0.3770491803278688,0.25193370165745854,0.041666666666666664,0.06,0.3329999999999999,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.0,0.08333333333333333,0.5,0.5222222222222223,0.06451612903225806
15974,21200398,Draymond Green,0.5894736842105263,0.45454545454545453,0.8170563961485557,0.4097387173396674,0.46153846153846156,0.5660377358490566,0.6666666666666666,0.5158150851581506,0.7502917152858809,0.425287356321839,0.6904761904761905,0.47540983606557374,0.18977900552486185,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.0,0.2,0.0,0.08333333333333333,0.16666666666666666,0.34444444444444444,0.016129032258064516
15975,21200389,Draymond Green,0.5894736842105263,0.6244019138755981,0.7427785419532323,0.6163895486935866,0.5897435897435898,0.5849056603773585,0.4731182795698925,0.2944038929440392,0.7001166861143524,0.4865900383141763,0.35714285714285715,0.39344262295081966,0.33066298342541434,0.20833333333333334,0.12,0.833,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.16666666666666666,0.0,0.1,0.0,0.3333333333333333,0.6444444444444445,0.1774193548387097
15976,21200375,Draymond Green,0.7578947368421053,0.5813397129186603,0.7386519944979368,0.687648456057007,0.4358974358974359,0.4339622641509434,0.7634408602150538,0.6180048661800486,0.8599766627771295,0.6385696040868455,0.40476190476190477,0.36065573770491804,0.30662983425414364,0.0,0.1,0.0,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.3333333333333333,0.043478260869565216,0.16129032258064516,0.125,0.0,0.1,0.0,0.3333333333333333,0.4777777777777778,0.03225806451612903
