,GAME_ID,PLAYER_NAME,PTS_home_DamianLillard,FG_PCT_home_DamianLillard,FT_PCT_home_DamianLillard,FG3_PCT_home_DamianLillard,AST_home_DamianLillard,REB_home_DamianLillard,PTS_away_DamianLillard,FG_PCT_away_DamianLillard,FT_PCT_away_DamianLillard,FG3_PCT_away_DamianLillard,AST_away_DamianLillard,REB_away_DamianLillard,MIN_DamianLillard,FGM_DamianLillard,FGA_DamianLillard,FG_PCT_DamianLillard,FG3M_DamianLillard,FG3A_DamianLillard,FG3_PCT_DamianLillard,FTM_DamianLillard,FTA_DamianLillard,FT_PCT_DamianLillard,OREB_DamianLillard,DREB_DamianLillard,REB_DamianLillard,AST_DamianLillard,STL_DamianLillard,BLK_DamianLillard,TO_DamianLillard,PF_DamianLillard,PLUS_MINUS_DamianLillard,PTS_DamianLillard
8496,21701049,Damian Lillard,0.5263157894736842,0.4593301435406698,0.6437414030261348,0.4643705463182898,0.3333333333333333,0.39622641509433965,0.7096774193548387,0.6180048661800486,0.7666277712952159,0.6168582375478928,0.47619047619047616,0.4426229508196721,0.5171270718232044,0.25,0.26,0.462,0.14285714285714285,0.25,0.3329999999999999,0.36,0.23076923076923078,1.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.0,0.08333333333333333,0.0,0.7333333333333333,0.3709677419354839
8497,21701045,Damian Lillard,0.43157894736842106,0.4306220095693782,0.8473177441540578,0.3064133016627078,0.38461538461538464,0.6037735849056604,0.3333333333333333,0.3454987834549876,0.7082847141190198,0.5108556832694765,0.30952380952380953,0.3770491803278688,0.6187845303867403,0.25,0.38,0.316,0.21428571428571427,0.4166666666666667,0.3,0.36,0.23076923076923078,1.0,0.25,0.17391304347826086,0.22580645161290322,0.3333333333333333,0.1,0.3,0.08333333333333333,0.16666666666666666,0.7333333333333333,0.3870967741935484
8498,21701028,Damian Lillard,0.5684210526315789,0.4569377990430619,0.7097661623108666,0.4073634204275533,0.46153846153846156,0.6226415094339622,0.5268817204301075,0.6496350364963503,0.4994165694282381,0.425287356321839,0.30952380952380953,0.22950819672131148,0.6013812154696132,0.2916666666666667,0.4,0.35,0.07142857142857142,0.3333333333333333,0.125,0.36,0.23076923076923078,1.0,0.0,0.13043478260869565,0.0967741935483871,0.375,0.1,0.0,0.16666666666666666,0.0,0.4666666666666667,0.3870967741935484
8499,21701004,Damian Lillard,0.5894736842105263,0.4808612440191385,0.7702888583218707,0.46199524940617576,0.38461538461538464,0.6226415094339622,0.46236559139784944,0.4452554744525547,0.6359393232205367,0.41251596424010206,0.47619047619047616,0.4262295081967213,0.6146408839779006,0.3333333333333333,0.38,0.421,0.5,0.5833333333333334,0.5,0.36,0.2564102564102564,0.9,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4166666666666667,0.0,0.0,0.25,0.0,0.7555555555555555,0.5161290322580645
8500,21700984,Damian Lillard,0.6947368421052632,0.5669856459330143,0.6946354883081156,0.4869358669833728,0.3333333333333333,0.5471698113207547,0.5591397849462365,0.5863746958637469,0.8051341890315052,0.5478927203065135,0.38095238095238093,0.21311475409836064,0.6196132596685082,0.3333333333333333,0.42,0.381,0.2857142857142857,0.4166666666666667,0.4,0.32,0.20512820512820512,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.6,0.45161290322580644
8501,21700962,Damian Lillard,0.5473684210526316,0.4186602870813399,0.828060522696011,0.7197149643705463,0.358974358974359,0.6415094339622641,0.3333333333333333,0.42822384428223836,0.6114352392065344,0.4699872286079183,0.40476190476190477,0.3114754098360656,0.5220994475138121,0.4166666666666667,0.36,0.556,0.5714285714285714,0.4583333333333333,0.727,0.36,0.28205128205128205,0.818,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.041666666666666664,0.2,0.0,0.16666666666666666,0.16666666666666666,0.6333333333333333,0.5967741935483871
8502,21700956,Damian Lillard,0.4631578947368421,0.32057416267942584,0.6891334250343879,0.35273159144893107,0.3076923076923077,0.5660377358490566,0.5591397849462365,0.42822384428223836,0.6931155192532088,0.5555555555555556,0.35714285714285715,0.4918032786885246,0.6455801104972376,0.5,0.5,0.48,0.42857142857142855,0.4583333333333333,0.545,0.36,0.3076923076923077,0.75,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5444444444444444,0.6290322580645161
8503,21700941,Damian Lillard,0.5157894736842106,0.44497607655502364,0.7606602475928472,0.39548693586698325,0.3076923076923077,0.5660377358490566,0.4731182795698925,0.4720194647201946,0.6114352392065344,0.28352490421455945,0.3333333333333333,0.32786885245901637,0.6113259668508287,0.20833333333333334,0.36,0.278,0.14285714285714285,0.3333333333333333,0.25,0.32,0.23076923076923078,0.889,0.0,0.043478260869565216,0.03225806451612903,0.2916666666666667,0.1,0.1,0.25,0.3333333333333333,0.4666666666666667,0.3225806451612903
8504,21700925,Damian Lillard,0.5157894736842106,0.32057416267942584,0.6850068775790921,0.3562945368171021,0.23076923076923078,0.5849056603773585,0.46236559139784944,0.48905109489051096,0.8891481913652276,0.25542784163473825,0.2857142857142857,0.47540983606557374,0.6303867403314917,0.375,0.44,0.409,0.2857142857142857,0.5,0.3329999999999999,0.52,0.41025641025641024,0.813,0.25,0.17391304347826086,0.22580645161290322,0.16666666666666666,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5777777777777777,0.5645161290322581
8505,21700911,Damian Lillard,0.6,0.638755980861244,0.6767537826685007,0.5237529691211401,0.48717948717948717,0.5660377358490566,0.46236559139784944,0.47931873479318704,0.9218203033838974,0.40613026819923376,0.38095238095238093,0.26229508196721313,0.5596685082872928,0.4583333333333333,0.38,0.579,0.2857142857142857,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.5,0.2,0.0,0.3333333333333333,0.16666666666666666,0.6333333333333333,0.41935483870967744
8506,21700889,Damian Lillard,0.47368421052631576,0.4569377990430619,0.6066024759284733,0.5023752969121139,0.38461538461538464,0.6415094339622641,0.5376344086021505,0.36009732360097296,0.6884480746791132,0.25542784163473825,0.2619047619047619,0.45901639344262296,0.6430939226519337,0.5416666666666666,0.54,0.481,0.21428571428571427,0.4583333333333333,0.273,0.44,0.38461538461538464,0.733,0.16666666666666666,0.34782608695652173,0.3225806451612903,0.20833333333333334,0.1,0.0,0.3333333333333333,0.3333333333333333,0.5444444444444444,0.6451612903225806
8507,21700882,Damian Lillard,0.23157894736842105,0.3971291866028707,0.7496561210453919,0.28503562945368166,0.1794871794871795,0.49056603773584906,0.4731182795698925,0.4914841849148416,0.9171528588098017,0.47892720306513414,0.23809523809523808,0.3442622950819672,0.6049723756906077,0.2916666666666667,0.36,0.389,0.14285714285714285,0.2916666666666667,0.286,0.32,0.20512820512820512,1.0,0.0,0.17391304347826086,0.12903225806451613,0.125,0.1,0.0,0.3333333333333333,0.0,0.6444444444444445,0.3870967741935484
8508,21700864,Damian Lillard,0.6736842105263158,0.5430622009569377,0.828060522696011,0.43230403800475053,0.3076923076923077,0.6037735849056604,0.6559139784946236,0.5644768856447687,0.9381563593932322,0.4482758620689655,0.47619047619047616,0.3442622950819672,0.6555248618784529,0.5833333333333334,0.5,0.56,0.2857142857142857,0.4583333333333333,0.364,0.48,0.3076923076923077,1.0,0.0,0.13043478260869565,0.0967741935483871,0.3333333333333333,0.2,0.0,0.3333333333333333,0.5,0.6666666666666666,0.7096774193548387
8509,21700840,Damian Lillard,0.3894736842105263,0.3588516746411482,0.779917469050894,0.4275534441805225,0.20512820512820512,0.37735849056603776,0.6344086021505376,0.5352798053527981,0.8938156359393232,0.6385696040868455,0.4523809523809524,0.6229508196721312,0.6403314917127072,0.5,0.5,0.48,0.14285714285714285,0.3333333333333333,0.25,0.52,0.3333333333333333,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.0,0.1,0.16666666666666666,0.3333333333333333,0.36666666666666664,0.6290322580645161
