,GAME_ID,PLAYER_NAME,PTS_home_KyleLowry,FG_PCT_home_KyleLowry,FT_PCT_home_KyleLowry,FG3_PCT_home_KyleLowry,AST_home_KyleLowry,REB_home_KyleLowry,PTS_away_KyleLowry,FG_PCT_away_KyleLowry,FT_PCT_away_KyleLowry,FG3_PCT_away_KyleLowry,AST_away_KyleLowry,REB_away_KyleLowry,MIN_KyleLowry,FGM_KyleLowry,FGA_KyleLowry,FG_PCT_KyleLowry,FG3M_KyleLowry,FG3A_KyleLowry,FG3_PCT_KyleLowry,FTM_KyleLowry,FTA_KyleLowry,FT_PCT_KyleLowry,OREB_KyleLowry,DREB_KyleLowry,REB_KyleLowry,AST_KyleLowry,STL_KyleLowry,BLK_KyleLowry,TO_KyleLowry,PF_KyleLowry,PLUS_MINUS_KyleLowry,PTS_KyleLowry
19211,21700735,Kyle Lowry,0.6736842105263158,0.5813397129186603,0.6698762035763411,0.45961995249406173,0.38461538461538464,0.6792452830188679,0.5913978494623656,0.4720194647201946,0.6464410735122521,0.4086845466155811,0.42857142857142855,0.39344262295081966,0.44364640883977896,0.20833333333333334,0.24,0.417,0.07142857142857142,0.16666666666666666,0.25,0.12,0.07692307692307693,1.0,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.125,0.1,0.0,0.16666666666666666,0.3333333333333333,0.6,0.22580645161290322
19212,21700716,Kyle Lowry,0.35789473684210527,0.3157894736842105,0.5955983493810179,0.3076009501187648,0.38461538461538464,0.660377358490566,0.44086021505376344,0.4087591240875912,0.6662777129521588,0.6079182630906769,0.38095238095238093,0.4426229508196721,0.5809392265193369,0.08333333333333333,0.28,0.143,0.0,0.25,0.0,0.04,0.05128205128205128,0.5,0.0,0.043478260869565216,0.03225806451612903,0.2916666666666667,0.1,0.1,0.4166666666666667,0.5,0.4111111111111111,0.08064516129032258
19213,21700705,Kyle Lowry,0.35789473684210527,0.3277511961722485,0.5955983493810179,0.39548693586698325,0.28205128205128205,0.5660377358490566,0.5591397849462365,0.46715328467153255,0.5799299883313885,0.4968071519795658,0.5,0.5245901639344263,0.4624309392265193,0.125,0.2,0.3,0.21428571428571427,0.375,0.3329999999999999,0.0,0.02564102564102564,0.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.1,0.1,0.3333333333333333,0.16666666666666666,0.6555555555555556,0.14516129032258066
19214,21700680,Kyle Lowry,0.5894736842105263,0.5071770334928228,0.672627235213205,0.520190023752969,0.3333333333333333,0.5094339622641509,0.5698924731182796,0.5450121654501215,0.8891481913652276,0.4648786717752235,0.4523809523809524,0.2459016393442623,0.56353591160221,0.5833333333333334,0.5,0.56,0.42857142857142855,0.4166666666666667,0.6,0.24,0.1794871794871795,0.857,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.20833333333333334,0.0,0.0,0.0,0.8333333333333334,0.5444444444444444,0.6451612903225806
19215,21700667,Kyle Lowry,0.28421052631578947,0.34210526315789475,0.5089408528198074,0.4109263657957244,0.20512820512820512,0.6226415094339622,0.2903225806451613,0.23114355231143557,0.7666277712952159,0.31928480204342274,0.3333333333333333,0.5901639344262295,0.5743093922651933,0.3333333333333333,0.32,0.5,0.2857142857142857,0.375,0.444,0.16,0.1282051282051282,0.8,0.0,0.13043478260869565,0.0967741935483871,0.125,0.1,0.1,0.16666666666666666,0.5,0.5333333333333333,0.3870967741935484
19216,21700656,Kyle Lowry,0.3894736842105263,0.40191387559808606,0.6409903713892711,0.4216152019002375,0.41025641025641024,0.6037735849056604,0.3763440860215054,0.42335766423357657,0.3780630105017504,0.4559386973180077,0.42857142857142855,0.36065573770491804,0.5367403314917126,0.20833333333333334,0.28,0.357,0.2857142857142857,0.4166666666666667,0.4,0.16,0.1282051282051282,0.8,0.25,0.2608695652173913,0.2903225806451613,0.20833333333333334,0.1,0.0,0.25,0.3333333333333333,0.5666666666666667,0.2903225806451613
19217,21700639,Kyle Lowry,0.6105263157894737,0.5669856459330143,0.7469050894085281,0.28503562945368166,0.358974358974359,0.5849056603773585,0.5913978494623656,0.3746958637469587,0.8448074679113186,0.3588761174968072,0.38095238095238093,0.39344262295081966,0.620718232044199,0.125,0.32,0.188,0.07142857142857142,0.20833333333333334,0.2,0.24,0.15384615384615385,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.16666666666666666,0.3,0.0,0.3333333333333333,0.5,0.4222222222222222,0.20967741935483872
19218,21700592,Kyle Lowry,0.5684210526315789,0.3181818181818182,0.7537826685006876,0.43230403800475053,0.358974358974359,0.7169811320754716,0.6236559139784946,0.437956204379562,0.7467911318553091,0.37547892720306514,0.35714285714285715,0.5081967213114754,0.6262430939226519,0.2916666666666667,0.28,0.5,0.21428571428571427,0.25,0.5,0.04,0.02564102564102564,1.0,0.0,0.21739130434782608,0.16129032258064516,0.4583333333333333,0.1,0.0,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.2903225806451613
19219,21700571,Kyle Lowry,0.5368421052631579,0.6578947368421053,0.6203576341127924,0.48931116389548684,0.46153846153846156,0.20754716981132076,0.7849462365591398,0.7591240875912407,0.7911318553092181,0.3869731800766284,0.5,0.3770491803278688,0.44640883977900553,0.20833333333333334,0.2,0.5,0.2857142857142857,0.3333333333333333,0.5,0.04,0.05128205128205128,0.5,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.16666666666666666,0.2,0.0,0.08333333333333333,0.3333333333333333,0.7,0.24193548387096775
19220,21700560,Kyle Lowry,0.5894736842105263,0.4904306220095694,0.7826685006877581,0.46793349168646065,0.5384615384615384,0.49056603773584906,0.7311827956989247,0.5912408759124087,1.0,0.504469987228608,0.4523809523809524,0.47540983606557374,0.5279005524861878,0.20833333333333334,0.28,0.357,0.14285714285714285,0.2916666666666667,0.286,0.16,0.10256410256410256,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.16666666666666666,0.2,0.0,0.4166666666666667,0.3333333333333333,0.37777777777777777,0.25806451612903225
