,GAME_ID,PLAYER_NAME,PTS_home_PaulGeorge,FG_PCT_home_PaulGeorge,FT_PCT_home_PaulGeorge,FG3_PCT_home_PaulGeorge,AST_home_PaulGeorge,REB_home_PaulGeorge,PTS_away_PaulGeorge,FG_PCT_away_PaulGeorge,FT_PCT_away_PaulGeorge,FG3_PCT_away_PaulGeorge,AST_away_PaulGeorge,REB_away_PaulGeorge,MIN_PaulGeorge,FGM_PaulGeorge,FGA_PaulGeorge,FG_PCT_PaulGeorge,FG3M_PaulGeorge,FG3A_PaulGeorge,FG3_PCT_PaulGeorge,FTM_PaulGeorge,FTA_PaulGeorge,FT_PCT_PaulGeorge,OREB_PaulGeorge,DREB_PaulGeorge,REB_PaulGeorge,AST_PaulGeorge,STL_PaulGeorge,BLK_PaulGeorge,TO_PaulGeorge,PF_PaulGeorge,PLUS_MINUS_PaulGeorge,PTS_PaulGeorge
10548,21600314,Paul George,0.8736842105263158,0.6267942583732057,0.6822558459422283,0.4489311163895485,0.9487179487179487,0.6981132075471698,0.5376344086021505,0.40389294403892934,0.9334889148191364,0.25542784163473825,0.38095238095238093,0.32786885245901637,0.5193370165745856,0.16666666666666666,0.24,0.3329999999999999,0.0,0.08333333333333333,0.0,0.52,0.3333333333333333,1.0,0.08333333333333333,0.391304347826087,0.3225806451612903,0.125,0.1,0.0,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.3387096774193548
10549,21600303,Paul George,0.45263157894736844,0.4473684210526315,0.6066024759284733,0.39548693586698325,0.28205128205128205,0.6415094339622641,0.5913978494623656,0.6034063260340632,0.7666277712952159,0.4559386973180077,0.40476190476190477,0.26229508196721313,0.5621546961325966,0.25,0.26,0.462,0.21428571428571427,0.25,0.5,0.04,0.02564102564102564,1.0,0.0,0.30434782608695654,0.22580645161290322,0.20833333333333334,0.3,0.0,0.16666666666666666,0.8333333333333334,0.4111111111111111,0.25806451612903225
10550,21600216,Paul George,0.2736842105263158,0.35406698564593303,0.6066024759284733,0.3076009501187648,0.20512820512820512,0.37735849056603776,0.43010752688172044,0.4330900243309002,0.8413068844807469,0.31928480204342274,0.30952380952380953,0.5901639344262295,0.6229281767955801,0.25,0.44,0.273,0.14285714285714285,0.4583333333333333,0.182,0.16,0.10256410256410256,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.125,0.3,0.0,0.25,0.3333333333333333,0.5,0.2903225806451613
10551,21600160,Paul George,0.4631578947368421,0.5813397129186603,0.49931224209078406,0.42399049881235146,0.358974358974359,0.4339622641509434,0.3978494623655914,0.39172749391727485,0.5332555425904317,0.46871008939974473,0.35714285714285715,0.5081967213114754,0.6088397790055249,0.3333333333333333,0.36,0.444,0.21428571428571427,0.375,0.3329999999999999,0.08,0.05128205128205128,1.0,0.0,0.4782608695652174,0.3548387096774194,0.20833333333333334,0.2,0.1,0.25,0.16666666666666666,0.7444444444444445,0.3387096774193548
10552,21600145,Paul George,0.30526315789473685,0.3157894736842105,1.0,0.38004750593824227,0.358974358974359,0.6037735849056604,0.13978494623655913,0.18248175182481752,0.7304550758459744,0.25542784163473825,0.19047619047619047,0.5245901639344263,0.5662983425414364,0.20833333333333334,0.32,0.313,0.07142857142857142,0.20833333333333334,0.2,0.08,0.05128205128205128,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.20833333333333334,0.2,0.1,0.16666666666666666,0.16666666666666666,0.5888888888888889,0.20967741935483872
10553,21600121,Paul George,0.5263157894736842,0.3875598086124401,0.7785419532324622,0.40855106888361037,0.41025641025641024,0.6981132075471698,0.5268817204301075,0.47931873479318704,0.9498249708284714,0.3358876117496808,0.4523809523809524,0.32786885245901637,0.6709944751381215,0.375,0.4,0.45,0.07142857142857142,0.16666666666666666,0.25,0.28,0.1794871794871795,1.0,0.25,0.21739130434782608,0.25806451612903225,0.16666666666666666,0.2,0.0,0.08333333333333333,0.8333333333333334,0.28888888888888886,0.41935483870967744
10554,21600110,Paul George,0.6631578947368421,0.6866028708133971,0.656121045392022,0.5629453681710213,0.4358974358974359,0.49056603773584906,0.6344086021505376,0.5790754257907542,0.3862310385064177,0.4968071519795658,0.4523809523809524,0.3770491803278688,0.524585635359116,0.5416666666666666,0.44,0.591,0.14285714285714285,0.2916666666666667,0.286,0.0,0.0,0.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.1,0.0,0.4166666666666667,0.5,0.6,0.45161290322580644
10555,21600095,Paul George,0.6631578947368421,0.5526315789473684,0.828060522696011,0.4453681710213776,0.5641025641025641,0.49056603773584906,0.4731182795698925,0.437956204379562,0.6884480746791132,0.3486590038314177,0.4523809523809524,0.5245901639344263,0.5461325966850828,0.16666666666666666,0.24,0.3329999999999999,0.07142857142857142,0.25,0.1669999999999999,0.04,0.02564102564102564,1.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.25,0.2,0.0,0.4166666666666667,0.3333333333333333,0.32222222222222224,0.16129032258064516
10556,21600083,Paul George,0.5473684210526316,0.6650717703349283,0.42640990371389265,0.5486935866983372,0.48717948717948717,0.3584905660377358,0.40860215053763443,0.4476885644768856,0.7666277712952159,0.425287356321839,0.30952380952380953,0.32786885245901637,0.47734806629834253,0.20833333333333334,0.2,0.5,0.21428571428571427,0.20833333333333334,0.6,0.0,0.0,0.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.125,0.2,0.0,0.08333333333333333,0.5,0.6,0.20967741935483872
10557,21600066,Paul George,0.6947368421052632,0.755980861244019,0.7138927097661624,0.5273159144893111,0.6153846153846154,0.4528301886792453,0.5483870967741935,0.5425790754257906,0.7409568261376897,0.5555555555555556,0.5952380952380952,0.19672131147540983,0.6185082872928177,0.375,0.4,0.45,0.2857142857142857,0.3333333333333333,0.5,0.04,0.07692307692307693,0.3329999999999999,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.1,0.3,0.5,0.5,0.28888888888888886,0.3709677419354839
