,GAME_ID,PLAYER_NAME,PTS_home_MarcGasol,FG_PCT_home_MarcGasol,FT_PCT_home_MarcGasol,FG3_PCT_home_MarcGasol,AST_home_MarcGasol,REB_home_MarcGasol,PTS_away_MarcGasol,FG_PCT_away_MarcGasol,FT_PCT_away_MarcGasol,FG3_PCT_away_MarcGasol,AST_away_MarcGasol,REB_away_MarcGasol,MIN_MarcGasol,FGM_MarcGasol,FGA_MarcGasol,FG_PCT_MarcGasol,FG3M_MarcGasol,FG3A_MarcGasol,FG3_PCT_MarcGasol,FTM_MarcGasol,FTA_MarcGasol,FT_PCT_MarcGasol,OREB_MarcGasol,DREB_MarcGasol,REB_MarcGasol,AST_MarcGasol,STL_MarcGasol,BLK_MarcGasol,TO_MarcGasol,PF_MarcGasol,PLUS_MINUS_MarcGasol,PTS_MarcGasol
18587,21600533,Marc Gasol,0.5894736842105263,0.5980861244019138,0.6024759284731774,0.4643705463182898,0.38461538461538464,0.5283018867924528,0.5376344086021505,0.45255474452554767,0.7199533255542591,0.5019157088122604,0.6190476190476191,0.3770491803278688,0.6,0.375,0.32,0.563,0.14285714285714285,0.16666666666666666,0.5,0.12,0.07692307692307693,1.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.25,0.2,0.1,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.3709677419354839
18588,21600528,Marc Gasol,0.6,0.6100478468899521,0.36176066024759285,0.6116389548693586,0.6666666666666666,0.49056603773584906,0.4946236559139785,0.35036496350364965,0.8996499416569429,0.41251596424010206,0.3333333333333333,0.3114754098360656,0.5809392265193369,0.3333333333333333,0.3,0.5329999999999999,0.0,0.08333333333333333,0.0,0.24,0.15384615384615385,1.0,0.0,0.2608695652173913,0.1935483870967742,0.2916666666666667,0.1,0.0,0.08333333333333333,0.16666666666666666,0.32222222222222224,0.3548387096774194
18589,21600502,Marc Gasol,0.4105263157894737,0.416267942583732,0.8528198074277854,0.46674584323040363,0.23076923076923078,0.41509433962264153,0.6021505376344086,0.6326034063260341,0.7409568261376897,0.6206896551724138,0.5,0.32786885245901637,0.34613259668508284,0.0,0.12,0.0,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.4444444444444444,0.03225806451612903
18590,21600487,Marc Gasol,0.5789473684210527,0.638755980861244,0.656121045392022,0.7019002375296911,0.41025641025641024,0.41509433962264153,0.25806451612903225,0.2238442822384426,0.6312718786464411,0.23243933588761176,0.11904761904761904,0.3114754098360656,0.549171270718232,0.375,0.4,0.45,0.0,0.125,0.0,0.28,0.23076923076923078,0.778,0.0,0.34782608695652173,0.25806451612903225,0.08333333333333333,0.1,0.5,0.16666666666666666,0.6666666666666666,0.5444444444444444,0.4032258064516129
18591,21600472,Marc Gasol,0.5684210526315789,0.5382775119617224,0.8693259972489684,0.45961995249406173,0.5641025641025641,0.5660377358490566,0.5053763440860215,0.42335766423357657,0.6382730455075846,0.3831417624521073,0.42857142857142855,0.2786885245901639,0.6356353591160221,0.375,0.4,0.45,0.21428571428571427,0.25,0.5,0.2,0.15384615384615385,0.833,0.0,0.17391304347826086,0.12903225806451613,0.375,0.2,0.3,0.25,0.16666666666666666,0.4,0.41935483870967744
18592,21600462,Marc Gasol,0.5578947368421052,0.6100478468899521,0.5708390646492434,0.5938242280285035,0.38461538461538464,0.49056603773584906,0.4946236559139785,0.5231143552311436,0.7502917152858809,0.5108556832694765,0.30952380952380953,0.2459016393442623,0.4616022099447514,0.16666666666666666,0.18,0.444,0.0,0.041666666666666664,0.0,0.12,0.10256410256410256,0.75,0.0,0.17391304347826086,0.12903225806451613,0.125,0.2,0.0,0.08333333333333333,0.3333333333333333,0.2777777777777778,0.1774193548387097
18593,21600448,Marc Gasol,0.5894736842105263,0.5956937799043062,0.7248968363136177,0.6175771971496437,0.38461538461538464,0.39622641509433965,0.5698924731182796,0.4403892944038932,0.8448074679113186,0.4916985951468711,0.5476190476190477,0.32786885245901637,0.5649171270718232,0.20833333333333334,0.28,0.357,0.0,0.041666666666666664,0.0,0.24,0.15384615384615385,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.1,0.2,0.25,0.5,0.34444444444444444,0.25806451612903225
18594,21600431,Marc Gasol,0.28421052631578947,0.2488038277511961,0.6657496561210454,0.30997624703087884,0.23076923076923078,0.5471698113207547,0.45161290322580644,0.4403892944038932,0.8156359393232206,0.5108556832694765,0.5,0.29508196721311475,0.6135359116022099,0.5833333333333334,0.34,0.8240000000000001,0.14285714285714285,0.125,0.667,0.32,0.28205128205128205,0.727,0.0,0.21739130434782608,0.16129032258064516,0.16666666666666666,0.2,0.2,0.25,0.5,0.5666666666666667,0.6129032258064516
18595,21600424,Marc Gasol,0.5263157894736842,0.3516746411483251,0.7359009628610728,0.4750593824228028,0.38461538461538464,0.660377358490566,0.6021505376344086,0.39172749391727485,0.8774795799299884,0.4137931034482759,0.42857142857142855,0.3442622950819672,0.6151933701657458,0.3333333333333333,0.44,0.364,0.21428571428571427,0.16666666666666666,0.75,0.2,0.1282051282051282,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.25,0.1,0.0,0.16666666666666666,0.6666666666666666,0.37777777777777777,0.3870967741935484
18596,21600407,Marc Gasol,0.14736842105263157,0.1052631578947368,0.7702888583218707,0.1033254156769596,0.10256410256410256,0.5849056603773585,0.27956989247311825,0.5085158150851582,0.486581096849475,0.37803320561941256,0.3333333333333333,0.36065573770491804,0.6002762430939227,0.16666666666666666,0.44,0.182,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.16666666666666666,0.1,0.0,0.25,0.3333333333333333,0.2777777777777778,0.12903225806451613
