,GAME_ID,PLAYER_NAME,PTS_home_LeBronJames,FG_PCT_home_LeBronJames,FT_PCT_home_LeBronJames,FG3_PCT_home_LeBronJames,AST_home_LeBronJames,REB_home_LeBronJames,PTS_away_LeBronJames,FG_PCT_away_LeBronJames,FT_PCT_away_LeBronJames,FG3_PCT_away_LeBronJames,AST_away_LeBronJames,REB_away_LeBronJames,MIN_LeBronJames,FGM_LeBronJames,FGA_LeBronJames,FG_PCT_LeBronJames,FG3M_LeBronJames,FG3A_LeBronJames,FG3_PCT_LeBronJames,FTM_LeBronJames,FTA_LeBronJames,FT_PCT_LeBronJames,OREB_LeBronJames,DREB_LeBronJames,REB_LeBronJames,AST_LeBronJames,STL_LeBronJames,BLK_LeBronJames,TO_LeBronJames,PF_LeBronJames,PLUS_MINUS_LeBronJames,PTS_LeBronJames
744,21500191,LeBron James,0.5263157894736842,0.5382775119617224,0.7826685006877581,0.45011876484560565,0.48717948717948717,0.6415094339622641,0.44086021505376344,0.30656934306569367,0.8599766627771295,0.5019157088122604,0.42857142857142855,0.29508196721311475,0.5524861878453039,0.3333333333333333,0.3,0.5329999999999999,0.07142857142857142,0.08333333333333333,0.5,0.08,0.05128205128205128,1.0,0.16666666666666666,0.391304347826087,0.3548387096774194,0.3333333333333333,0.0,0.2,0.25,0.16666666666666666,0.6666666666666666,0.3064516129032258
745,21500176,LeBron James,0.5894736842105263,0.7320574162679424,0.7248968363136177,0.5439429928741091,0.5384615384615384,0.49056603773584906,0.4731182795698925,0.6690997566909975,0.7759626604434071,0.47892720306513414,0.42857142857142855,0.03278688524590164,0.5798342541436464,0.375,0.26,0.6920000000000001,0.07142857142857142,0.041666666666666664,1.0,0.32,0.23076923076923078,0.889,0.25,0.2608695652173913,0.2903225806451613,0.25,0.0,0.0,0.3333333333333333,0.5,0.6222222222222222,0.43548387096774194
746,21500160,LeBron James,0.47368421052631576,0.4114832535885167,0.733149931224209,0.39548693586698325,0.3076923076923077,0.5849056603773585,0.46236559139784944,0.557177615571776,0.5332555425904317,0.425287356321839,0.40476190476190477,0.32786885245901637,0.6596685082872927,0.4583333333333333,0.42,0.524,0.2857142857142857,0.2916666666666667,0.5710000000000001,0.16,0.1282051282051282,0.8,0.0,0.2608695652173913,0.1935483870967742,0.125,0.0,0.0,0.3333333333333333,0.5,0.4111111111111111,0.4838709677419355
747,21500141,LeBron James,0.5157894736842106,0.39473684210526305,0.624484181568088,0.4453681710213776,0.3076923076923077,0.6415094339622641,0.5268817204301075,0.39172749391727485,0.5682613768961493,0.4699872286079183,0.40476190476190477,0.5573770491803278,0.7466850828729281,0.5416666666666666,0.54,0.481,0.35714285714285715,0.4583333333333333,0.455,0.24,0.3076923076923077,0.5,0.3333333333333333,0.34782608695652173,0.3870967741935484,0.20833333333333334,0.1,0.3,0.5833333333333334,0.5,0.45555555555555555,0.5967741935483871
748,21500130,LeBron James,0.2631578947368421,0.2631578947368423,0.7386519944979368,0.39548693586698325,0.20512820512820512,0.5471698113207547,0.3655913978494624,0.43065693430656926,0.5110851808634772,0.27330779054916987,0.19047619047619047,0.47540983606557374,0.6527624309392265,0.5,0.42,0.5710000000000001,0.0,0.08333333333333333,0.0,0.28,0.2564102564102564,0.7,0.0,0.13043478260869565,0.0967741935483871,0.25,0.2,0.1,0.25,0.6666666666666666,0.6666666666666666,0.5
749,21500106,LeBron James,0.6210526315789474,0.5813397129186603,0.6795048143053645,0.5439429928741091,0.41025641025641024,0.33962264150943394,0.6236559139784946,0.5888077858880778,0.8331388564760793,0.5810983397190295,0.6190476190476191,0.2786885245901639,0.6273480662983425,0.4583333333333333,0.38,0.579,0.07142857142857142,0.125,0.3329999999999999,0.32,0.3076923076923077,0.667,0.25,0.17391304347826086,0.22580645161290322,0.3333333333333333,0.2,0.0,0.4166666666666667,0.3333333333333333,0.5222222222222223,0.5
750,21500094,LeBron James,0.4421052631578947,0.4808612440191385,0.5598349381017882,0.39548693586698325,0.4358974358974359,0.5849056603773585,0.44086021505376344,0.4549878345498783,0.6312718786464411,0.425287356321839,0.42857142857142855,0.4426229508196721,0.5803867403314916,0.4166666666666667,0.46,0.435,0.0,0.125,0.0,0.36,0.358974358974359,0.643,0.0,0.2608695652173913,0.1935483870967742,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.4888888888888889,0.46774193548387094
751,21500078,LeBron James,0.5157894736842106,0.6076555023923444,0.5419532324621733,0.4572446555819477,0.5384615384615384,0.5283018867924528,0.4946236559139785,0.6642335766423357,0.6114352392065344,0.5555555555555556,0.4523809523809524,0.29508196721311475,0.6022099447513812,0.5,0.44,0.545,0.21428571428571427,0.20833333333333334,0.6,0.16,0.15384615384615385,0.667,0.0,0.17391304347826086,0.12903225806451613,0.5416666666666666,0.2,0.0,0.16666666666666666,0.16666666666666666,0.7444444444444445,0.5
752,21500063,LeBron James,0.3894736842105263,0.3373205741626792,0.6134800550206329,0.3076009501187648,0.3333333333333333,0.5849056603773585,0.3225806451612903,0.35766423357664207,0.7666277712952159,0.425287356321839,0.2857142857142857,0.32786885245901637,0.5812154696132596,0.375,0.46,0.391,0.07142857142857142,0.20833333333333334,0.2,0.16,0.1794871794871795,0.5710000000000001,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.125,0.4,0.1,0.25,0.16666666666666666,0.6333333333333333,0.3709677419354839
753,21500046,LeBron James,0.43157894736842106,0.45454545454545453,0.6409903713892711,0.346793349168646,0.358974358974359,0.37735849056603776,0.5483870967741935,0.6642335766423357,0.7082847141190198,0.4648786717752235,0.5714285714285714,0.3770491803278688,0.5524861878453039,0.375,0.38,0.474,0.0,0.125,0.0,0.16,0.10256410256410256,1.0,0.0,0.391304347826087,0.2903225806451613,0.4583333333333333,0.4,0.2,0.25,0.5,0.7111111111111111,0.3548387096774194
