,GAME_ID,PLAYER_NAME,PTS_home_GiannisAntetokounmpo,FG_PCT_home_GiannisAntetokounmpo,FT_PCT_home_GiannisAntetokounmpo,FG3_PCT_home_GiannisAntetokounmpo,AST_home_GiannisAntetokounmpo,REB_home_GiannisAntetokounmpo,PTS_away_GiannisAntetokounmpo,FG_PCT_away_GiannisAntetokounmpo,FT_PCT_away_GiannisAntetokounmpo,FG3_PCT_away_GiannisAntetokounmpo,AST_away_GiannisAntetokounmpo,REB_away_GiannisAntetokounmpo,MIN_GiannisAntetokounmpo,FGM_GiannisAntetokounmpo,FGA_GiannisAntetokounmpo,FG_PCT_GiannisAntetokounmpo,FG3M_GiannisAntetokounmpo,FG3A_GiannisAntetokounmpo,FG3_PCT_GiannisAntetokounmpo,FTM_GiannisAntetokounmpo,FTA_GiannisAntetokounmpo,FT_PCT_GiannisAntetokounmpo,OREB_GiannisAntetokounmpo,DREB_GiannisAntetokounmpo,REB_GiannisAntetokounmpo,AST_GiannisAntetokounmpo,STL_GiannisAntetokounmpo,BLK_GiannisAntetokounmpo,TO_GiannisAntetokounmpo,PF_GiannisAntetokounmpo,PLUS_MINUS_GiannisAntetokounmpo,PTS_GiannisAntetokounmpo
3444,11500074,Giannis Antetokounmpo,0.4421052631578947,0.4306220095693782,0.40990371389270985,0.3812351543942993,0.4358974358974359,0.5849056603773585,0.5268817204301075,0.42335766423357657,0.8658109684947491,0.3524904214559388,0.6428571428571429,0.45901639344262296,0.32541436464088397,0.125,0.12,0.5,0.14285714285714285,0.08333333333333333,1.0,0.16,0.10256410256410256,1.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.041666666666666664,0.0,0.2,0.0,0.3333333333333333,0.45555555555555555,0.1935483870967742
3445,11500039,Giannis Antetokounmpo,0.30526315789473685,0.39234449760765544,0.6698762035763411,0.3717339667458432,0.20512820512820512,0.39622641509433965,0.6559139784946236,0.6180048661800486,0.619603267211202,0.5108556832694765,0.5,0.36065573770491804,0.4383977900552486,0.041666666666666664,0.12,0.1669999999999999,0.0,0.041666666666666664,0.0,0.12,0.10256410256410256,0.75,0.25,0.13043478260869565,0.1935483870967742,0.0,0.0,0.0,0.25,0.8333333333333334,0.4,0.08064516129032258
3446,11500012,Giannis Antetokounmpo,0.4842105263157895,0.18181818181818157,0.5653370013755159,0.39548693586698325,0.3333333333333333,0.7924528301886793,0.41935483870967744,0.5085158150851582,0.6616102683780629,0.3486590038314177,0.3333333333333333,0.36065573770491804,0.28922651933701654,0.125,0.12,0.5,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.2,0.0,0.25,0.3333333333333333,0.5222222222222223,0.0967741935483871
3447,41400126,Giannis Antetokounmpo,0.07368421052631578,0.17224880382775093,0.4938101788170564,0.25059382422802845,0.23076923076923078,0.4528301886792453,0.6881720430107527,0.6447688564476886,0.7817969661610268,0.6385696040868455,0.6428571428571429,0.4918032786885246,0.25248618784530386,0.08333333333333333,0.12,0.3329999999999999,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.0,0.13043478260869565,0.0967741935483871,0.08333333333333333,0.0,0.1,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.08064516129032258
3448,41400125,Giannis Antetokounmpo,0.30526315789473685,0.20813397129186592,0.6685006877579092,0.21615201900237527,0.358974358974359,0.5283018867924528,0.40860215053763443,0.4330900243309002,1.0,0.47892720306513414,0.40476190476190477,0.45901639344262296,0.6248618784530386,0.20833333333333334,0.24,0.417,0.0,0.0,0.0,0.04,0.02564102564102564,1.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.08333333333333333,0.0,0.4,0.16666666666666666,0.5,0.43333333333333335,0.1774193548387097
3449,41400124,Giannis Antetokounmpo,0.3473684210526316,0.32057416267942584,0.562585969738652,0.4857482185273158,0.4358974358974359,0.32075471698113206,0.3655913978494624,0.5815085158150851,0.6499416569428238,0.7100893997445723,0.4523809523809524,0.3114754098360656,0.4320441988950276,0.125,0.14,0.429,0.0,0.0,0.0,0.16,0.15384615384615385,0.667,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.08333333333333333,0.1,0.0,0.08333333333333333,0.5,0.35555555555555557,0.16129032258064516
3450,41400123,Giannis Antetokounmpo,0.49473684210526314,0.39473684210526305,0.39477303988995877,0.3752969121140142,0.41025641025641024,0.6226415094339622,0.6129032258064516,0.49391727493917276,0.7572928821470245,0.541507024265645,0.5,0.4918032786885246,0.85,0.4166666666666667,0.44,0.455,0.0,0.0,0.0,0.2,0.20512820512820512,0.625,0.5,0.2608695652173913,0.3870967741935484,0.08333333333333333,0.0,0.2,0.25,0.5,0.4777777777777778,0.4032258064516129
3451,41400122,Giannis Antetokounmpo,0.3368421052631579,0.3014354066985643,0.49105914718019256,0.43230403800475053,0.46153846153846156,0.8867924528301887,0.27956989247311825,0.267639902676399,0.7946324387397901,0.3001277139208174,0.21428571428571427,0.45901639344262296,0.6276243093922652,0.08333333333333333,0.22,0.182,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.16666666666666666,0.391304347826087,0.3548387096774194,0.16666666666666666,0.2,0.2,0.16666666666666666,0.6666666666666666,0.4666666666666667,0.0967741935483871
3452,41400121,Giannis Antetokounmpo,0.4631578947368421,0.4808612440191385,0.562585969738652,0.4453681710213776,0.5641025641025641,0.660377358490566,0.3763440860215054,0.35766423357664207,0.5962660443407235,0.31928480204342274,0.42857142857142855,0.3442622950819672,0.5411602209944751,0.16666666666666666,0.26,0.308,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.16666666666666666,0.0,0.0,0.08333333333333333,0.6666666666666666,0.36666666666666664,0.1935483870967742
3453,21401221,Giannis Antetokounmpo,0.43157894736842106,0.4880382775119617,0.5708390646492434,0.39548693586698325,0.6923076923076923,0.5849056603773585,0.5268817204301075,0.6034063260340632,0.4994165694282381,0.5530012771392082,0.7857142857142857,0.29508196721311475,0.4726519337016574,0.041666666666666664,0.12,0.1669999999999999,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5333333333333333,0.04838709677419355
3454,21401204,Giannis Antetokounmpo,0.4,0.33014354066985646,0.7166437414030262,0.2541567695961995,0.358974358974359,0.4339622641509434,0.5483870967741935,0.6034063260340632,0.5787631271878646,0.5670498084291189,0.4523809523809524,0.3114754098360656,0.5643646408839779,0.125,0.18,0.3329999999999999,0.0,0.0,0.0,0.24,0.2564102564102564,0.6,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.0,0.0,0.08333333333333333,0.8333333333333334,0.4444444444444444,0.1935483870967742
3455,21401193,Giannis Antetokounmpo,0.3894736842105263,0.5669856459330143,0.5419532324621733,0.3562945368171021,0.5641025641025641,0.5660377358490566,0.1827956989247312,0.19221411192214113,0.6814469078179697,0.2132822477650063,0.30952380952380953,0.47540983606557374,0.5049723756906077,0.25,0.28,0.429,0.0,0.08333333333333333,0.0,0.04,0.07692307692307693,0.3329999999999999,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.2916666666666667,0.1,0.1,0.0,0.6666666666666666,0.6555555555555556,0.20967741935483872
3456,21401180,Giannis Antetokounmpo,0.3368421052631579,0.5143540669856458,0.656121045392022,0.4572446555819477,0.358974358974359,0.4716981132075472,0.46236559139784944,0.5863746958637469,0.5974329054842474,0.45083014048531295,0.3333333333333333,0.21311475409836064,0.5185082872928177,0.2916666666666667,0.28,0.5,0.0,0.041666666666666664,0.0,0.36,0.28205128205128205,0.818,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.041666666666666664,0.0,0.1,0.16666666666666666,0.5,0.8555555555555555,0.3709677419354839
3457,21401143,Giannis Antetokounmpo,0.3263157894736842,0.43301435406698535,0.36451169188445653,0.3717339667458432,0.46153846153846156,0.5283018867924528,0.44086021505376344,0.5328467153284672,0.6406067677946325,0.4865900383141763,0.4523809523809524,0.4098360655737705,0.46215469613259663,0.125,0.24,0.25,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.0,0.13043478260869565,0.0967741935483871,0.0,0.0,0.1,0.16666666666666666,0.8333333333333334,0.2777777777777778,0.12903225806451613
3458,21401129,Giannis Antetokounmpo,0.4421052631578947,0.44497607655502364,0.9147180192572214,0.39548693586698325,0.28205128205128205,0.4528301886792453,0.5806451612903226,0.6885644768856448,0.5460910151691949,0.47892720306513414,0.6428571428571429,0.4098360655737705,0.45193370165745855,0.20833333333333334,0.16,0.625,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.0,0.13043478260869565,0.0967741935483871,0.125,0.0,0.0,0.25,0.8333333333333334,0.5,0.1774193548387097
