,GAME_ID,PLAYER_NAME,PTS_home_AndreIguodala,FG_PCT_home_AndreIguodala,FT_PCT_home_AndreIguodala,FG3_PCT_home_AndreIguodala,AST_home_AndreIguodala,REB_home_AndreIguodala,PTS_away_AndreIguodala,FG_PCT_away_AndreIguodala,FT_PCT_away_AndreIguodala,FG3_PCT_away_AndreIguodala,AST_away_AndreIguodala,REB_away_AndreIguodala,MIN_AndreIguodala,FGM_AndreIguodala,FGA_AndreIguodala,FG_PCT_AndreIguodala,FG3M_AndreIguodala,FG3A_AndreIguodala,FG3_PCT_AndreIguodala,FTM_AndreIguodala,FTA_AndreIguodala,FT_PCT_AndreIguodala,OREB_AndreIguodala,DREB_AndreIguodala,REB_AndreIguodala,AST_AndreIguodala,STL_AndreIguodala,BLK_AndreIguodala,TO_AndreIguodala,PF_AndreIguodala,PLUS_MINUS_AndreIguodala,PTS_AndreIguodala
17713,21700025,Andre Iguodala,0.6421052631578947,0.48325358851674616,0.49931224209078406,0.5273159144893111,0.46153846153846156,0.6226415094339622,0.7741935483870968,0.656934306569343,0.7666277712952159,0.574712643678161,0.5952380952380952,0.47540983606557374,0.3839779005524862,0.125,0.1,0.6,0.0,0.041666666666666664,0.0,0.04,0.02564102564102564,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.125,0.0,0.0,0.08333333333333333,0.0,0.5222222222222223,0.11290322580645161
17714,11700044,Andre Iguodala,0.5368421052631579,0.5645933014354066,0.7771664374140302,0.36104513064133015,0.358974358974359,0.2641509433962264,0.9247311827956989,0.8613138686131385,0.7666277712952159,0.7982120051085569,0.6666666666666666,0.21311475409836064,0.4002762430939226,0.125,0.1,0.6,0.14285714285714285,0.125,0.667,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.041666666666666664,0.2,0.0,0.08333333333333333,0.0,0.6333333333333333,0.12903225806451613
17715,11700024,Andre Iguodala,0.37894736842105264,0.4928229665071768,0.33975240715268223,0.339667458432304,0.48717948717948717,0.5094339622641509,0.5913978494623656,0.42335766423357657,0.8389731621936989,0.5670498084291189,0.5238095238095238,0.4426229508196721,0.18563535911602208,0.041666666666666664,0.04,0.5,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.0,0.0,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.03225806451612903
17716,11700001,Andre Iguodala,0.45263157894736844,0.3684210526315788,0.7702888583218707,0.14370546318289784,0.23076923076923078,0.6792452830188679,0.5591397849462365,0.4817518248175182,0.6219369894982496,0.5925925925925926,0.4523809523809524,0.47540983606557374,0.343646408839779,0.041666666666666664,0.14,0.143,0.0,0.041666666666666664,0.0,0.12,0.10256410256410256,0.75,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.041666666666666664,0.1,0.1,0.0,0.16666666666666666,0.3333333333333333,0.08064516129032258
17717,41600405,Andre Iguodala,0.7368421052631579,0.6076555023923444,0.7537826685006876,0.4370546318289786,0.48717948717948717,0.4716981132075472,0.6881720430107527,0.7007299270072993,0.5939323220536756,0.5849297573435503,0.42857142857142855,0.32786885245901637,0.631767955801105,0.375,0.28,0.643,0.14285714285714285,0.2916666666666667,0.286,0.0,0.0,0.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.125,0.0,0.0,0.08333333333333333,0.16666666666666666,0.6777777777777778,0.3225806451612903
17718,41600404,Andre Iguodala,0.8210526315789474,0.6507177033492823,0.5557083906464925,0.6330166270783847,0.48717948717948717,0.4528301886792453,0.6451612903225806,0.4914841849148416,0.7082847141190198,0.36015325670498083,0.5238095238095238,0.32786885245901637,0.349171270718232,0.08333333333333333,0.08,0.5,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.043478260869565216,0.03225806451612903,0.125,0.0,0.2,0.08333333333333333,0.5,0.5777777777777777,0.06451612903225806
17719,41600403,Andre Iguodala,0.5684210526315789,0.4473684210526315,0.779917469050894,0.3242280285035629,0.23076923076923078,0.37735849056603776,0.6666666666666666,0.5742092457420924,0.9031505250875146,0.6194125159642402,0.5952380952380952,0.39344262295081966,0.49143646408839775,0.08333333333333333,0.12,0.3329999999999999,0.07142857142857142,0.125,0.3329999999999999,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.20833333333333334,0.4,0.1,0.16666666666666666,0.5,0.5888888888888889,0.11290322580645161
17720,41600402,Andre Iguodala,0.7684210526315789,0.6220095693779903,0.8858321870701513,0.4976247030878859,0.6666666666666666,0.6792452830188679,0.6129032258064516,0.49635036496350365,0.7537922987164528,0.3524904214559388,0.5476190476190477,0.3442622950819672,0.46961325966850825,0.08333333333333333,0.12,0.3329999999999999,0.07142857142857142,0.16666666666666666,0.25,0.0,0.0,0.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.20833333333333334,0.0,0.1,0.08333333333333333,0.0,0.5777777777777777,0.08064516129032258
17721,41600401,Andre Iguodala,0.5684210526315789,0.40191387559808606,0.5708390646492434,0.43230403800475053,0.5897435897435898,0.6226415094339622,0.3763440860215054,0.25060827250608264,0.7666277712952159,0.4533844189016603,0.2619047619047619,0.639344262295082,0.39779005524861877,0.125,0.08,0.75,0.07142857142857142,0.041666666666666664,1.0,0.0,0.05128205128205128,0.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.2,0.1,0.0,0.5,0.6333333333333333,0.11290322580645161
17722,41600314,Andre Iguodala,0.5894736842105263,0.38516746411483244,0.6987620357634111,0.38004750593824227,0.6410256410256411,0.4716981132075472,0.7849462365591398,0.7591240875912407,0.7199533255542591,0.4584929757343551,0.6190476190476191,0.5409836065573771,0.3718232044198895,0.125,0.12,0.5,0.0,0.08333333333333333,0.0,0.04,0.07692307692307693,0.3329999999999999,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.125,0.2,0.0,0.16666666666666666,0.5,0.5222222222222223,0.11290322580645161
