,GAME_ID,PLAYER_NAME,PTS_home_AnthonyDavis,FG_PCT_home_AnthonyDavis,FT_PCT_home_AnthonyDavis,FG3_PCT_home_AnthonyDavis,AST_home_AnthonyDavis,REB_home_AnthonyDavis,PTS_away_AnthonyDavis,FG_PCT_away_AnthonyDavis,FT_PCT_away_AnthonyDavis,FG3_PCT_away_AnthonyDavis,AST_away_AnthonyDavis,REB_away_AnthonyDavis,MIN_AnthonyDavis,FGM_AnthonyDavis,FGA_AnthonyDavis,FG_PCT_AnthonyDavis,FG3M_AnthonyDavis,FG3A_AnthonyDavis,FG3_PCT_AnthonyDavis,FTM_AnthonyDavis,FTA_AnthonyDavis,FT_PCT_AnthonyDavis,OREB_AnthonyDavis,DREB_AnthonyDavis,REB_AnthonyDavis,AST_AnthonyDavis,STL_AnthonyDavis,BLK_AnthonyDavis,TO_AnthonyDavis,PF_AnthonyDavis,PLUS_MINUS_AnthonyDavis,PTS_AnthonyDavis
9575,21801036,Anthony Davis,0.8105263157894737,0.4880382775119617,0.530949105914718,0.5938242280285035,0.6666666666666666,0.7547169811320755,0.8817204301075269,0.6423357664233577,0.7082847141190198,0.39591315453384424,0.6428571428571429,0.45901639344262296,0.3696132596685083,0.25,0.22,0.545,0.0,0.041666666666666664,0.0,0.12,0.10256410256410256,0.75,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.0,0.3,0.1,0.16666666666666666,0.16666666666666666,0.4777777777777778,0.24193548387096775
9576,21801010,Anthony Davis,0.5684210526315789,0.41387559808612434,0.5708390646492434,0.25296912114014247,0.48717948717948717,0.6226415094339622,0.7956989247311828,0.6058394160583941,0.8331388564760793,0.35504469987228615,0.5476190476190477,0.5245901639344263,0.35607734806629837,0.375,0.32,0.563,0.07142857142857142,0.16666666666666666,0.25,0.08,0.10256410256410256,0.5,0.5,0.2608695652173913,0.3870967741935484,0.08333333333333333,0.0,0.2,0.16666666666666666,0.3333333333333333,0.36666666666666664,0.3387096774193548
9577,21800995,Anthony Davis,0.7263157894736842,0.5574162679425837,0.7702888583218707,0.5451306413301661,0.5641025641025641,0.7358490566037735,0.6451612903225806,0.48661800486618007,1.0,0.5606641123882504,0.5952380952380952,0.36065573770491804,0.34944751381215466,0.25,0.2,0.6,0.21428571428571427,0.16666666666666666,0.75,0.0,0.0,0.0,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.16666666666666666,0.1,0.4,0.3333333333333333,0.16666666666666666,0.5,0.24193548387096775
9578,21800971,Anthony Davis,0.47368421052631576,0.4880382775119617,0.5185694635488308,0.4453681710213776,0.23076923076923078,0.4528301886792453,0.6236559139784946,0.6739659367396593,0.5752625437572929,0.3409961685823755,0.6428571428571429,0.4098360655737705,0.3464088397790055,0.25,0.24,0.5,0.0,0.041666666666666664,0.0,0.16,0.1282051282051282,0.8,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.125,0.1,0.2,0.08333333333333333,0.5,0.2777777777777778,0.25806451612903225
9579,21800956,Anthony Davis,0.5578947368421052,0.5023923444976076,0.8033012379642366,0.4370546318289786,0.6923076923076923,0.5660377358490566,0.6344086021505376,0.5669099756690997,0.7409568261376897,0.574712643678161,0.47619047619047616,0.39344262295081966,0.36685082872928176,0.2916666666666667,0.28,0.5,0.07142857142857142,0.041666666666666664,1.0,0.0,0.0,0.0,0.25,0.34782608695652173,0.3548387096774194,0.125,0.3,0.3,0.08333333333333333,0.3333333333333333,0.4666666666666667,0.24193548387096775
9580,21800932,Anthony Davis,0.6,0.4043062200956937,0.8033012379642366,0.41923990498812347,0.4358974358974359,0.41509433962264153,0.7956989247311828,0.800486618004866,0.6499416569428238,0.7573435504469987,0.7142857142857143,0.4918032786885246,0.35303867403314915,0.2916666666666667,0.22,0.636,0.07142857142857142,0.08333333333333333,0.5,0.08,0.10256410256410256,0.5,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.125,0.2,0.3,0.3333333333333333,0.3333333333333333,0.5222222222222223,0.27419354838709675
9581,21800921,Anthony Davis,0.6947368421052632,0.631578947368421,0.46767537826685,0.38004750593824227,0.7435897435897436,0.41509433962264153,0.6774193548387096,0.49878345498783455,0.6977829638273045,0.25542784163473825,0.6428571428571429,0.5245901639344263,0.34309392265193367,0.4166666666666667,0.28,0.7140000000000001,0.0,0.0,0.0,0.08,0.10256410256410256,0.5,0.4166666666666667,0.13043478260869565,0.25806451612903225,0.08333333333333333,0.0,0.0,0.25,0.3333333333333333,0.5222222222222223,0.3548387096774194
9582,21800906,Anthony Davis,0.5368421052631579,0.3971291866028707,0.5983493810178816,0.21258907363420423,0.5384615384615384,0.6981132075471698,0.5913978494623656,0.46228710462287104,0.6312718786464411,0.41251596424010206,0.4523809523809524,0.6229508196721312,0.3455801104972376,0.3333333333333333,0.28,0.5710000000000001,0.0,0.0,0.0,0.08,0.10256410256410256,0.5,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.08333333333333333,0.2,0.3,0.08333333333333333,0.3333333333333333,0.4888888888888889,0.2903225806451613
9583,21800874,Anthony Davis,0.7052631578947368,0.5167464114832535,0.5680880330123795,0.520190023752969,0.5128205128205128,0.5849056603773585,0.5913978494623656,0.5255474452554745,0.4947491248541424,0.37803320561941256,0.5,0.5081967213114754,0.3251381215469613,0.25,0.22,0.545,0.0,0.08333333333333333,0.0,0.12,0.15384615384615385,0.5,0.3333333333333333,0.13043478260869565,0.22580645161290322,0.16666666666666666,0.1,0.1,0.16666666666666666,0.0,0.4666666666666667,0.24193548387096775
9584,21800866,Anthony Davis,0.7578947368421053,0.6842105263157893,0.7138927097661624,0.5486935866983372,0.6923076923076923,0.6415094339622641,0.7096774193548387,0.5498783454987833,0.9101516919486582,0.28991060025542775,0.5476190476190477,0.45901639344262296,0.262707182320442,0.20833333333333334,0.2,0.5,0.07142857142857142,0.08333333333333333,0.5,0.12,0.10256410256410256,0.75,0.0,0.17391304347826086,0.12903225806451613,0.08333333333333333,0.1,0.1,0.16666666666666666,0.16666666666666666,0.5888888888888889,0.22580645161290322
