,GAME_ID,PLAYER_NAME,PTS_home_DwyaneWade,FG_PCT_home_DwyaneWade,FT_PCT_home_DwyaneWade,FG3_PCT_home_DwyaneWade,AST_home_DwyaneWade,REB_home_DwyaneWade,PTS_away_DwyaneWade,FG_PCT_away_DwyaneWade,FT_PCT_away_DwyaneWade,FG3_PCT_away_DwyaneWade,AST_away_DwyaneWade,REB_away_DwyaneWade,MIN_DwyaneWade,FGM_DwyaneWade,FGA_DwyaneWade,FG_PCT_DwyaneWade,FG3M_DwyaneWade,FG3A_DwyaneWade,FG3_PCT_DwyaneWade,FTM_DwyaneWade,FTA_DwyaneWade,FT_PCT_DwyaneWade,OREB_DwyaneWade,DREB_DwyaneWade,REB_DwyaneWade,AST_DwyaneWade,STL_DwyaneWade,BLK_DwyaneWade,TO_DwyaneWade,PF_DwyaneWade,PLUS_MINUS_DwyaneWade,PTS_DwyaneWade
4329,21800006,Dwyane Wade,0.47368421052631576,0.3779904306220095,0.46767537826685,0.332541567695962,0.3076923076923077,0.6415094339622641,0.4838709677419355,0.35523114355231145,0.6814469078179697,0.3486590038314177,0.2857142857142857,0.5245901639344263,0.43149171270718234,0.125,0.26,0.231,0.0,0.041666666666666664,0.0,0.12,0.10256410256410256,0.75,0.4166666666666667,0.2608695652173913,0.3548387096774194,0.08333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4,0.14516129032258066
4330,11800073,Dwyane Wade,0.631578947368421,0.5669856459330143,0.5639614855570838,0.2684085510688836,0.358974358974359,0.5849056603773585,0.6129032258064516,0.5012165450121655,0.9311551925320887,0.4150702426564496,0.4523809523809524,0.45901639344262296,0.3994475138121547,0.20833333333333334,0.2,0.5,0.0,0.125,0.0,0.04,0.05128205128205128,0.5,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.20833333333333334,0.1,0.0,0.16666666666666666,0.16666666666666666,0.45555555555555555,0.1774193548387097
4331,11800051,Dwyane Wade,0.3263157894736842,0.37320574162679415,0.46217331499312236,0.39548693586698325,0.3333333333333333,0.660377358490566,0.3548387096774194,0.32116788321167855,0.6931155192532088,0.3435504469987228,0.3333333333333333,0.4426229508196721,0.3519337016574586,0.125,0.18,0.3329999999999999,0.07142857142857142,0.125,0.3329999999999999,0.04,0.07692307692307693,0.3329999999999999,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.041666666666666664,0.0,0.2,0.25,0.5,0.3333333333333333,0.12903225806451613
4332,11800031,Dwyane Wade,0.6526315789473685,0.6100478468899521,0.6946354883081156,0.36579572446555814,0.46153846153846156,0.5660377358490566,0.6236559139784946,0.49391727493917276,0.8051341890315052,0.5108556832694765,0.38095238095238093,0.32786885245901637,0.256353591160221,0.16666666666666666,0.16,0.5,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.16666666666666666,0.4,0.16129032258064516
4333,11800016,Dwyane Wade,0.6631578947368421,0.5956937799043062,0.8033012379642366,0.5546318289786223,0.5384615384615384,0.49056603773584906,0.6129032258064516,0.4111922141119221,0.6336056009334888,0.48403575989782893,0.40476190476190477,0.5081967213114754,0.33121546961325965,0.08333333333333333,0.22,0.182,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.125,0.1,0.1,0.08333333333333333,0.3333333333333333,0.3888888888888889,0.08064516129032258
4334,11800007,Dwyane Wade,0.47368421052631576,0.4258373205741626,0.6946354883081156,0.4857482185273158,0.38461538461538464,0.5849056603773585,0.4731182795698925,0.2968369829683698,0.6977829638273045,0.37547892720306514,0.35714285714285715,0.5409836065573771,0.29171270718232045,0.125,0.2,0.3,0.0,0.0,0.0,0.16,0.1282051282051282,0.8,0.0,0.043478260869565216,0.03225806451612903,0.16666666666666666,0.1,0.1,0.3333333333333333,0.3333333333333333,0.4777777777777778,0.16129032258064516
4335,41700125,Dwyane Wade,0.47368421052631576,0.3899521531100478,0.733149931224209,0.29691211401425177,0.48717948717948717,0.6792452830188679,0.3763440860215054,0.34063260340632606,0.5227537922987164,0.3652618135376756,0.47619047619047616,0.32786885245901637,0.5121546961325967,0.16666666666666666,0.3,0.267,0.0,0.08333333333333333,0.0,0.12,0.10256410256410256,0.75,0.0,0.21739130434782608,0.16129032258064516,0.20833333333333334,0.1,0.0,0.08333333333333333,0.16666666666666666,0.5555555555555556,0.1774193548387097
4336,41700124,Dwyane Wade,0.45263157894736844,0.4282296650717703,0.33975240715268223,0.4370546318289786,0.3333333333333333,0.49056603773584906,0.5376344086021505,0.4452554744525547,0.7327887981330221,0.2886334610472542,0.42857142857142855,0.6065573770491803,0.43011049723756906,0.4166666666666667,0.44,0.455,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.3,0.0,0.16666666666666666,0.5,0.4222222222222222,0.4032258064516129
4337,41700123,Dwyane Wade,0.5157894736842106,0.4665071770334928,0.6464924346629987,0.5760095011876484,0.46153846153846156,0.33962264150943394,0.7741935483870968,0.6326034063260341,0.7164527421236873,0.6756066411238826,0.5714285714285714,0.3442622950819672,0.41546961325966847,0.08333333333333333,0.2,0.2,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.0,0.08695652173913043,0.06451612903225806,0.20833333333333334,0.1,0.1,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.12903225806451613
4338,41700122,Dwyane Wade,0.4631578947368421,0.38277511961722477,0.624484181568088,0.23040380047505923,0.358974358974359,0.6037735849056604,0.6129032258064516,0.5888077858880778,0.7666277712952159,0.4597701149425288,0.4523809523809524,0.4262295081967213,0.43038674033149166,0.4583333333333333,0.32,0.688,0.0,0.041666666666666664,0.0,0.24,0.20512820512820512,0.75,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.125,0.2,0.0,0.25,0.3333333333333333,0.6555555555555556,0.45161290322580644
4339,41700121,Dwyane Wade,0.7473684210526316,0.5191387559808611,0.6685006877579092,0.7636579572446556,0.6666666666666666,0.6226415094339622,0.5053763440860215,0.5085158150851582,0.6231038506417736,0.5900383141762453,0.5,0.3442622950819672,0.3229281767955801,0.16666666666666666,0.14,0.5710000000000001,0.0,0.0,0.0,0.12,0.10256410256410256,0.75,0.0,0.17391304347826086,0.12903225806451613,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5,0.37777777777777777,0.1774193548387097
4340,21701221,Dwyane Wade,0.6,0.42344497607655496,0.5185694635488308,0.5023752969121139,0.46153846153846156,0.7358490566037735,0.5698924731182796,0.51338199513382,0.7222870478413069,0.3831417624521073,0.47619047619047616,0.4426229508196721,0.27486187845303867,0.20833333333333334,0.24,0.417,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.0,0.0,0.0,0.08333333333333333,0.2,0.0,0.08333333333333333,0.0,0.4222222222222222,0.1774193548387097
4341,21701206,Dwyane Wade,0.35789473684210527,0.48564593301435405,0.40990371389270985,0.26959619952494046,0.3333333333333333,0.49056603773584906,0.6344086021505376,0.45255474452554767,0.7852975495915986,0.5108556832694765,0.40476190476190477,0.3770491803278688,0.4033149171270718,0.08333333333333333,0.2,0.2,0.0,0.08333333333333333,0.0,0.08,0.10256410256410256,0.5,0.08333333333333333,0.043478260869565216,0.06451612903225806,0.08333333333333333,0.1,0.1,0.4166666666666667,0.3333333333333333,0.13333333333333333,0.0967741935483871
4342,21701186,Dwyane Wade,0.6631578947368421,0.5956937799043062,0.5419532324621733,0.5771971496437054,0.6410256410256411,0.6415094339622641,0.45161290322580644,0.3698296836982966,0.9474912485414235,0.330779054916986,0.38095238095238093,0.36065573770491804,0.31795580110497235,0.125,0.18,0.3329999999999999,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.21739130434782608,0.16129032258064516,0.125,0.0,0.1,0.0,0.3333333333333333,0.3111111111111111,0.11290322580645161
4343,21701158,Dwyane Wade,0.4421052631578947,0.46411483253588515,0.7881705639614855,0.2874109263657957,0.358974358974359,0.5471698113207547,0.45161290322580644,0.42335766423357657,0.6884480746791132,0.5031928480204342,0.47619047619047616,0.47540983606557374,0.399171270718232,0.20833333333333334,0.22,0.455,0.0,0.16666666666666666,0.0,0.04,0.05128205128205128,0.5,0.0,0.17391304347826086,0.12903225806451613,0.25,0.0,0.1,0.16666666666666666,0.16666666666666666,0.32222222222222224,0.1774193548387097
4344,21701141,Dwyane Wade,0.5263157894736842,0.4688995215311002,0.672627235213205,0.48931116389548684,0.28205128205128205,0.6415094339622641,0.5806451612903226,0.4452554744525547,0.7502917152858809,0.3652618135376756,0.5714285714285714,0.4426229508196721,0.46325966850828726,0.20833333333333334,0.32,0.313,0.07142857142857142,0.041666666666666664,1.0,0.08,0.07692307692307693,0.667,0.08333333333333333,0.13043478260869565,0.12903225806451613,0.16666666666666666,0.1,0.1,0.25,0.3333333333333333,0.4888888888888889,0.20967741935483872
4345,21701125,Dwyane Wade,0.4631578947368421,0.46411483253588515,0.8858321870701513,0.3076009501187648,0.3076923076923077,0.5094339622641509,0.3870967741935484,0.2944038929440392,0.7304550758459744,0.29501915708812265,0.35714285714285715,0.4918032786885246,0.30580110497237567,0.08333333333333333,0.14,0.286,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.3,0.0,0.16666666666666666,0.16666666666666666,0.5777777777777777,0.12903225806451613
4346,21701110,Dwyane Wade,0.4105263157894737,0.5191387559808611,0.656121045392022,0.36817102137767216,0.41025641025641024,0.5094339622641509,0.24731182795698925,0.2895377128953771,0.6312718786464411,0.19667943805874843,0.2619047619047619,0.36065573770491804,0.287292817679558,0.20833333333333334,0.22,0.455,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.08695652173913043,0.06451612903225806,0.16666666666666666,0.1,0.4,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.1935483870967742
4347,21701096,Dwyane Wade,0.5684210526315789,0.555023923444976,0.7386519944979368,0.4133016627078384,0.46153846153846156,0.6415094339622641,0.5483870967741935,0.5620437956204378,0.7502917152858809,0.5108556832694765,0.6666666666666666,0.3114754098360656,0.44668508287292813,0.25,0.26,0.462,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.17391304347826086,0.12903225806451613,0.2916666666666667,0.0,0.2,0.08333333333333333,0.16666666666666666,0.34444444444444444,0.20967741935483872
4348,21701084,Dwyane Wade,0.4842105263157895,0.4114832535885167,0.6671251719394773,0.36579572446555814,0.23076923076923078,0.6415094339622641,0.46236559139784944,0.35279805352798055,0.8833138856476079,0.5530012771392082,0.42857142857142855,0.3442622950819672,0.33121546961325965,0.125,0.18,0.3329999999999999,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.0,0.043478260869565216,0.03225806451612903,0.08333333333333333,0.1,0.0,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.11290322580645161
4349,21700988,Dwyane Wade,0.7368421052631579,0.7990430622009568,0.6066024759284733,0.42399049881235146,0.48717948717948717,0.4716981132075472,0.4946236559139785,0.4768856447688564,0.7596266044340724,0.44699872286079184,0.42857142857142855,0.32786885245901637,0.24723756906077346,0.125,0.22,0.273,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.1,0.0,0.0,0.3333333333333333,0.5111111111111111,0.12903225806451613
4350,21700973,Dwyane Wade,0.5157894736842106,0.5143540669856458,0.3892709766162311,0.6389548693586696,0.46153846153846156,0.6037735849056604,0.46236559139784944,0.36253041362530414,0.7222870478413069,0.5172413793103449,0.5714285714285714,0.4262295081967213,0.38867403314917126,0.2916666666666667,0.26,0.5379999999999999,0.07142857142857142,0.041666666666666664,1.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.08333333333333333,0.0,0.0,0.25,0.3333333333333333,0.4222222222222222,0.25806451612903225
4351,21700959,Dwyane Wade,0.6105263157894737,0.5813397129186603,0.796423658872077,0.692399049881235,0.4358974358974359,0.4528301886792453,0.6129032258064516,0.48905109489051096,0.6977829638273045,0.3486590038314177,0.5238095238095238,0.3442622950819672,0.4685082872928176,0.3333333333333333,0.36,0.444,0.0,0.20833333333333334,0.0,0.24,0.15384615384615385,1.0,0.0,0.08695652173913043,0.06451612903225806,0.25,0.1,0.1,0.25,0.3333333333333333,0.6111111111111112,0.3548387096774194
4352,21700952,Dwyane Wade,0.6947368421052632,0.6076555023923444,0.7606602475928472,0.39548693586698325,0.6410256410256411,0.6415094339622641,0.5053763440860215,0.5766423357664233,0.41656942823803966,0.5325670498084292,0.40476190476190477,0.32786885245901637,0.3574585635359116,0.16666666666666666,0.18,0.444,0.07142857142857142,0.16666666666666666,0.25,0.12,0.10256410256410256,0.75,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.2,0.0,0.0,0.16666666666666666,0.6444444444444445,0.1935483870967742
4353,21700938,Dwyane Wade,0.4842105263157895,0.46411483253588515,0.5584594222833563,0.49168646080760087,0.28205128205128205,0.5283018867924528,0.43010752688172044,0.413625304136253,0.6662777129521588,0.37292464878671777,0.3333333333333333,0.4262295081967213,0.381767955801105,0.125,0.18,0.3329999999999999,0.0,0.08333333333333333,0.0,0.2,0.23076923076923078,0.556,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.041666666666666664,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5666666666666667,0.1774193548387097
4354,21700922,Dwyane Wade,0.5684210526315789,0.5430622009569377,0.656121045392022,0.344418052256532,0.38461538461538464,0.4339622641509434,0.8064516129032258,0.849148418491484,0.7759626604434071,0.7049808429118776,0.5952380952380952,0.26229508196721313,0.42486187845303863,0.4583333333333333,0.36,0.611,0.07142857142857142,0.125,0.3329999999999999,0.08,0.05128205128205128,1.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.0,0.0,0.08333333333333333,0.6666666666666666,0.2777777777777778,0.4032258064516129
4355,21700909,Dwyane Wade,0.45263157894736844,0.43540669856459324,0.656121045392022,0.39548693586698325,0.28205128205128205,0.37735849056603776,0.4838709677419355,0.4160583941605839,0.7969661610268377,0.49425287356321845,0.5,0.39344262295081966,0.4149171270718232,0.4166666666666667,0.32,0.625,0.14285714285714285,0.16666666666666666,0.5,0.2,0.1282051282051282,1.0,0.0,0.043478260869565216,0.03225806451612903,0.041666666666666664,0.3,0.1,0.16666666666666666,0.16666666666666666,0.3,0.43548387096774194
4356,21700885,Dwyane Wade,0.5894736842105263,0.4880382775119617,0.6946354883081156,0.43230403800475053,0.48717948717948717,0.6226415094339622,0.3548387096774194,0.46715328467153255,0.7946324387397901,0.5810983397190295,0.2857142857142857,0.32786885245901637,0.3013812154696133,0.125,0.14,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.12903225806451613,0.16666666666666666,0.0,0.0,0.08333333333333333,0.6666666666666666,0.7666666666666667,0.0967741935483871
4357,21700879,Dwyane Wade,0.6842105263157895,0.4473684210526315,0.7702888583218707,0.3064133016627078,0.48717948717948717,0.7358490566037735,0.7204301075268817,0.5279805352798052,0.5962660443407235,0.425287356321839,0.5238095238095238,0.6229508196721312,0.43563535911602214,0.2916666666666667,0.4,0.35,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.0,0.0,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.25806451612903225
4358,21700855,Dwyane Wade,0.47368421052631576,0.3995215311004784,0.5598349381017882,0.3052256532066508,0.4358974358974359,0.8113207547169812,0.4946236559139785,0.5085158150851582,0.677946324387398,0.5197956577266922,0.4523809523809524,0.14754098360655737,0.3762430939226519,0.16666666666666666,0.26,0.308,0.0,0.08333333333333333,0.0,0.0,0.05128205128205128,0.0,0.0,0.13043478260869565,0.0967741935483871,0.08333333333333333,0.1,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.12903225806451613
4359,21700847,Dwyane Wade,0.5894736842105263,0.5023923444976076,0.701513067400275,0.4406175771971496,0.41025641025641024,0.4339622641509434,0.6021505376344086,0.5888077858880778,0.8156359393232206,0.5287356321839081,0.47619047619047616,0.5081967213114754,0.3552486187845304,0.16666666666666666,0.18,0.444,0.0,0.08333333333333333,0.0,0.08,0.05128205128205128,1.0,0.25,0.34782608695652173,0.3548387096774194,0.25,0.0,0.0,0.3333333333333333,0.16666666666666666,0.35555555555555557,0.16129032258064516
4360,21700821,Dwyane Wade,0.3368421052631579,0.2559808612440191,0.9229711141678129,0.4572446555819477,0.20512820512820512,0.6415094339622641,0.3118279569892473,0.42579075425790747,0.8623103850641773,0.3831417624521073,0.3333333333333333,0.2786885245901639,0.3651933701657459,0.041666666666666664,0.12,0.1669999999999999,0.07142857142857142,0.041666666666666664,1.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.2,0.2,0.3333333333333333,0.5,0.4444444444444444,0.04838709677419355
4361,21700797,Dwyane Wade,0.6,0.6363636363636364,0.5419532324621733,0.3242280285035629,0.48717948717948717,0.6226415094339622,0.45161290322580644,0.4452554744525547,0.6499416569428238,0.4137931034482759,0.35714285714285715,0.26229508196721313,0.36988950276243093,0.125,0.12,0.5,0.14285714285714285,0.20833333333333334,0.4,0.12,0.15384615384615385,0.5,0.0,0.17391304347826086,0.12903225806451613,0.041666666666666664,0.0,0.1,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.1774193548387097
4362,21700779,Dwyane Wade,0.30526315789473685,0.32057416267942584,0.656121045392022,0.3171021377672209,0.358974358974359,0.5660377358490566,0.6881720430107527,0.5523114355231142,0.7817969661610268,0.4763729246487868,0.5714285714285714,0.5409836065573771,0.33508287292817673,0.20833333333333334,0.22,0.455,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.03225806451612903,0.041666666666666664,0.0,0.0,0.16666666666666666,0.16666666666666666,0.23333333333333334,0.16129032258064516
4363,21700757,Dwyane Wade,0.3368421052631579,0.22248803827751187,0.6740027510316369,0.2743467933491686,0.2564102564102564,0.5283018867924528,0.3548387096774194,0.4574209245742092,0.486581096849475,0.13665389527458494,0.30952380952380953,0.5245901639344263,0.4331491712707182,0.08333333333333333,0.16,0.25,0.0,0.041666666666666664,0.0,0.2,0.15384615384615385,0.833,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.08333333333333333,0.1,0.2,0.16666666666666666,0.3333333333333333,0.4888888888888889,0.14516129032258066
4364,21700747,Dwyane Wade,0.6947368421052632,0.6459330143540669,0.5089408528198074,0.4643705463182898,0.5641025641025641,0.5660377358490566,0.6236559139784946,0.5012165450121655,0.7444574095682612,0.47381864623243936,0.47619047619047616,0.3442622950819672,0.46464088397790054,0.25,0.16,0.75,0.07142857142857142,0.041666666666666664,1.0,0.2,0.23076923076923078,0.556,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.20833333333333334,0.0,0.1,0.16666666666666666,0.3333333333333333,0.6444444444444445,0.2903225806451613
4365,21700698,Dwyane Wade,0.5789473684210527,0.5813397129186603,0.656121045392022,0.339667458432304,0.38461538461538464,0.5283018867924528,0.4946236559139785,0.583941605839416,0.8121353558926488,0.3652618135376756,0.35714285714285715,0.3442622950819672,0.29033149171270717,0.25,0.16,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.08333333333333333,0.2,0.0,0.16666666666666666,0.16666666666666666,0.4,0.1935483870967742
4366,21700674,Dwyane Wade,0.6842105263157895,0.6220095693779903,0.7455295735900962,0.32066508313539194,0.6153846153846154,0.20754716981132076,0.989247311827957,0.8126520681265206,0.5834305717619603,0.5964240102171138,0.7857142857142857,0.5245901639344263,0.33259668508287293,0.16666666666666666,0.1,0.8,0.0,0.041666666666666664,0.0,0.12,0.07692307692307693,1.0,0.0,0.13043478260869565,0.0967741935483871,0.125,0.2,0.0,0.4166666666666667,0.5,0.4222222222222222,0.1774193548387097
4367,21700664,Dwyane Wade,0.47368421052631576,0.45454545454545453,0.5419532324621733,0.34916864608076004,0.358974358974359,0.5471698113207547,0.5053763440860215,0.5352798053527981,0.7222870478413069,0.28991060025542775,0.5,0.36065573770491804,0.2988950276243094,0.20833333333333334,0.22,0.455,0.07142857142857142,0.08333333333333333,0.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.03225806451612903,0.041666666666666664,0.0,0.1,0.25,0.6666666666666666,0.5,0.1774193548387097
4368,21700646,Dwyane Wade,0.5157894736842106,0.4784688995215311,0.562585969738652,0.29691211401425177,0.46153846153846156,0.49056603773584906,0.6666666666666666,0.5742092457420924,0.7666277712952159,0.47892720306513414,0.6904761904761905,0.45901639344262296,0.42044198895027624,0.20833333333333334,0.28,0.357,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.17391304347826086,0.22580645161290322,0.20833333333333334,0.1,0.0,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.16129032258064516
