,GAME_ID,PLAYER_NAME,PTS_home_KawhiLeonard,FG_PCT_home_KawhiLeonard,FT_PCT_home_KawhiLeonard,FG3_PCT_home_KawhiLeonard,AST_home_KawhiLeonard,REB_home_KawhiLeonard,PTS_away_KawhiLeonard,FG_PCT_away_KawhiLeonard,FT_PCT_away_KawhiLeonard,FG3_PCT_away_KawhiLeonard,AST_away_KawhiLeonard,REB_away_KawhiLeonard,MIN_KawhiLeonard,FGM_KawhiLeonard,FGA_KawhiLeonard,FG_PCT_KawhiLeonard,FG3M_KawhiLeonard,FG3A_KawhiLeonard,FG3_PCT_KawhiLeonard,FTM_KawhiLeonard,FTA_KawhiLeonard,FT_PCT_KawhiLeonard,OREB_KawhiLeonard,DREB_KawhiLeonard,REB_KawhiLeonard,AST_KawhiLeonard,STL_KawhiLeonard,BLK_KawhiLeonard,TO_KawhiLeonard,PF_KawhiLeonard,PLUS_MINUS_KawhiLeonard,PTS_KawhiLeonard
2951,21401181,Kawhi Leonard,0.4631578947368421,0.5095693779904304,0.45529573590096284,0.509501187648456,0.28205128205128205,0.41509433962264153,0.5161290322580645,0.5742092457420924,0.7082847141190198,0.3001277139208174,0.4523809523809524,0.32786885245901637,0.649171270718232,0.2916666666666667,0.34,0.412,0.0,0.08333333333333333,0.0,0.16,0.10256410256410256,1.0,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.08333333333333333,0.4,0.0,0.08333333333333333,0.3333333333333333,0.45555555555555555,0.2903225806451613
2952,21401168,Kawhi Leonard,0.5368421052631579,0.5933014354066986,0.6946354883081156,0.39548693586698325,0.3333333333333333,0.5660377358490566,0.45161290322580644,0.530413625304136,0.5624270711785297,0.5108556832694765,0.5,0.3114754098360656,0.5762430939226519,0.375,0.3,0.6,0.0,0.125,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.08333333333333333,0.4,0.0,0.16666666666666666,0.3333333333333333,0.6222222222222222,0.3225806451612903
2953,21401157,Kawhi Leonard,0.30526315789473685,0.35406698564593303,0.36176066024759285,0.31235154394299286,0.15384615384615385,0.41509433962264153,0.6129032258064516,0.6861313868613139,0.6406067677946325,0.5325670498084292,0.5476190476190477,0.4262295081967213,0.4002762430939226,0.4166666666666667,0.3,0.667,0.2857142857142857,0.16666666666666666,1.0,0.08,0.05128205128205128,1.0,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.3,0.1,0.25,0.5,0.6666666666666666,0.41935483870967744
2954,21401150,Kawhi Leonard,0.5052631578947369,0.65311004784689,0.7248968363136177,0.39548693586698325,0.48717948717948717,0.5660377358490566,0.3870967741935484,0.4452554744525547,0.41656942823803966,0.40996168582375486,0.5,0.3114754098360656,0.40414364640883976,0.4583333333333333,0.34,0.647,0.07142857142857142,0.08333333333333333,0.5,0.12,0.10256410256410256,0.75,0.0,0.21739130434782608,0.16129032258064516,0.125,0.7,0.0,0.08333333333333333,0.16666666666666666,0.6222222222222222,0.41935483870967744
2955,21401134,Kawhi Leonard,0.6736842105263158,0.7081339712918658,0.8376891334250344,0.48931116389548684,0.6410256410256411,0.5283018867924528,0.3978494623655914,0.5206812652068127,0.5752625437572929,0.45083014048531295,0.30952380952380953,0.22950819672131148,0.3580110497237569,0.375,0.26,0.6920000000000001,0.14285714285714285,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.16666666666666666,0.1,0.1,0.08333333333333333,0.5,0.7777777777777778,0.3225806451612903
2956,21401113,Kawhi Leonard,0.3368421052631579,0.3875598086124401,0.8473177441540578,0.34916864608076004,0.41025641025641024,0.6226415094339622,0.5053763440860215,0.39172749391727485,0.8483080513418904,0.5721583652618135,0.38095238095238093,0.47540983606557374,0.3464088397790055,0.125,0.14,0.429,0.14285714285714285,0.08333333333333333,1.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.2,0.0,0.0,0.0,0.4444444444444444,0.16129032258064516
2957,21401110,Kawhi Leonard,0.23157894736842105,0.35406698564593303,1.0,0.39548693586698325,0.07692307692307693,0.3018867924528302,0.41935483870967744,0.6180048661800486,0.7257876312718786,0.5670498084291189,0.40476190476190477,0.29508196721311475,0.6284530386740331,0.3333333333333333,0.26,0.615,0.07142857142857142,0.125,0.3329999999999999,0.2,0.15384615384615385,0.833,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.125,0.4,0.2,0.08333333333333333,0.3333333333333333,0.7333333333333333,0.3548387096774194
2958,21401098,Kawhi Leonard,0.4631578947368421,0.5956937799043062,0.7702888583218707,0.2790973871733966,0.4358974358974359,0.5849056603773585,0.3548387096774194,0.46958637469586373,0.9031505250875146,0.5478927203065135,0.42857142857142855,0.22950819672131148,0.5544198895027624,0.4583333333333333,0.34,0.647,0.07142857142857142,0.125,0.3329999999999999,0.08,0.05128205128205128,1.0,0.08333333333333333,0.391304347826087,0.3225806451612903,0.041666666666666664,0.1,0.0,0.25,0.0,0.6666666666666666,0.4032258064516129
2959,21401084,Kawhi Leonard,0.3684210526315789,0.4377990430622009,0.7056396148555707,0.4109263657957244,0.5128205128205128,0.6226415094339622,0.21505376344086022,0.32116788321167855,0.6114352392065344,0.28352490421455945,0.2619047619047619,0.4426229508196721,0.525414364640884,0.16666666666666666,0.26,0.308,0.07142857142857142,0.16666666666666666,0.25,0.12,0.10256410256410256,0.75,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.125,0.1,0.0,0.4166666666666667,0.3333333333333333,0.5,0.1935483870967742
2960,21401071,Kawhi Leonard,0.7473684210526316,0.7727272727272726,0.7097661623108666,0.7351543942992873,0.5128205128205128,0.6037735849056604,0.3763440860215054,0.3746958637469587,0.9171528588098017,0.425287356321839,0.2857142857142857,0.2786885245901639,0.38342541436464084,0.20833333333333334,0.18,0.556,0.07142857142857142,0.08333333333333333,0.5,0.12,0.10256410256410256,0.75,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.20833333333333334,0.1,0.1,0.0,0.16666666666666666,0.8111111111111111,0.22580645161290322
2961,21401057,Kawhi Leonard,0.4421052631578947,0.5406698564593301,0.6822558459422283,0.37767220902612825,0.3333333333333333,0.6037735849056604,0.40860215053763443,0.4330900243309002,0.7409568261376897,0.3652618135376756,0.2857142857142857,0.3770491803278688,0.5947513812154696,0.2916666666666667,0.32,0.4379999999999999,0.0,0.125,0.0,0.2,0.15384615384615385,0.833,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.125,0.4,0.1,0.0,0.6666666666666666,0.4,0.3064516129032258
2962,21401039,Kawhi Leonard,0.37894736842105264,0.5215311004784687,1.0,0.5938242280285035,0.4358974358974359,0.22641509433962265,0.6236559139784946,0.7664233576642336,0.8623103850641773,0.5261813537675607,0.6190476190476191,0.3770491803278688,0.5251381215469613,0.3333333333333333,0.28,0.5710000000000001,0.07142857142857142,0.125,0.3329999999999999,0.12,0.10256410256410256,0.75,0.08333333333333333,0.391304347826087,0.3225806451612903,0.2916666666666667,0.4,0.0,0.3333333333333333,0.3333333333333333,0.6777777777777778,0.3225806451612903
2963,21401028,Kawhi Leonard,0.4421052631578947,0.5071770334928228,0.8211829436038515,0.2577197149643705,0.5897435897435898,0.5283018867924528,0.3548387096774194,0.3698296836982966,0.6499416569428238,0.31928480204342274,0.35714285714285715,0.4426229508196721,0.5151933701657458,0.3333333333333333,0.28,0.5710000000000001,0.14285714285714285,0.20833333333333334,0.4,0.16,0.10256410256410256,1.0,0.0,0.30434782608695654,0.22580645161290322,0.08333333333333333,0.3,0.0,0.0,0.0,0.7333333333333333,0.3548387096774194
2964,21401010,Kawhi Leonard,0.4631578947368421,0.5526315789473684,0.656121045392022,0.5938242280285035,0.5128205128205128,0.49056603773584906,0.6236559139784946,0.6180048661800486,0.7537922987164528,0.5108556832694765,0.5476190476190477,0.22950819672131148,0.45414364640883975,0.125,0.16,0.375,0.14285714285714285,0.125,0.667,0.24,0.20512820512820512,0.75,0.0,0.08695652173913043,0.06451612903225806,0.08333333333333333,0.4,0.1,0.08333333333333333,0.6666666666666666,0.5444444444444444,0.22580645161290322
2965,21401001,Kawhi Leonard,0.47368421052631576,0.46411483253588515,0.5928473177441541,0.2541567695961995,0.358974358974359,0.6226415094339622,0.4731182795698925,0.33333333333333304,0.8051341890315052,0.27330779054916987,0.30952380952380953,0.47540983606557374,0.6,0.125,0.18,0.3329999999999999,0.07142857142857142,0.041666666666666664,1.0,0.24,0.20512820512820512,0.75,0.0,0.21739130434782608,0.16129032258064516,0.041666666666666664,0.1,0.2,0.25,0.3333333333333333,0.5333333333333333,0.20967741935483872
2966,21400986,Kawhi Leonard,0.6736842105263158,0.7799043062200955,0.8170563961485557,0.6472684085510688,0.7692307692307693,0.4716981132075472,0.44086021505376344,0.4768856447688564,0.7409568261376897,0.5964240102171138,0.5,0.32786885245901637,0.4193370165745856,0.25,0.26,0.462,0.14285714285714285,0.08333333333333333,1.0,0.04,0.02564102564102564,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.041666666666666664,0.5,0.1,0.0,0.16666666666666666,0.7444444444444445,0.24193548387096775
2967,21400964,Kawhi Leonard,0.6947368421052632,0.7320574162679424,0.5928473177441541,0.36579572446555814,0.5128205128205128,0.4528301886792453,0.7741935483870968,0.5790754257907542,0.8448074679113186,0.6871008939974457,0.35714285714285715,0.2786885245901639,0.7323204419889502,0.375,0.28,0.643,0.07142857142857142,0.125,0.3329999999999999,0.2,0.20512820512820512,0.625,0.25,0.2608695652173913,0.2903225806451613,0.2916666666666667,0.1,0.1,0.25,0.8333333333333334,0.4222222222222222,0.3870967741935484
2968,21400949,Kawhi Leonard,0.6105263157894737,0.5382775119617224,0.7248968363136177,0.7256532066508312,0.41025641025641024,0.5283018867924528,0.5483870967741935,0.47931873479318704,0.67561260210035,0.39335887611749687,0.35714285714285715,0.4262295081967213,0.6439226519337017,0.4166666666666667,0.38,0.526,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.3333333333333333,0.30434782608695654,0.3548387096774194,0.041666666666666664,0.5,0.1,0.08333333333333333,0.16666666666666666,0.6111111111111112,0.3870967741935484
2969,21400931,Kawhi Leonard,0.6,0.555023923444976,0.7138927097661624,0.4857482185273158,0.15384615384615385,0.33962264150943394,0.5268817204301075,0.635036496350365,0.8798133022170362,0.425287356321839,0.38095238095238093,0.39344262295081966,0.6513812154696131,0.375,0.4,0.45,0.0,0.16666666666666666,0.0,0.08,0.05128205128205128,1.0,0.25,0.21739130434782608,0.25806451612903225,0.0,0.3,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3225806451612903
2970,21400921,Kawhi Leonard,0.6421052631578947,0.6866028708133971,0.6671251719394773,0.4453681710213776,0.41025641025641024,0.3584905660377358,0.5913978494623656,0.6739659367396593,0.5939323220536756,0.45083014048531295,0.40476190476190477,0.29508196721311475,0.5966850828729282,0.4166666666666667,0.34,0.588,0.07142857142857142,0.20833333333333334,0.2,0.16,0.10256410256410256,1.0,0.0,0.34782608695652173,0.25806451612903225,0.16666666666666666,0.1,0.3,0.16666666666666666,0.5,0.6666666666666666,0.4032258064516129
2971,21400906,Kawhi Leonard,0.5578947368421052,0.6507177033492823,0.656121045392022,0.516627078384798,0.38461538461538464,0.5094339622641509,0.3118279569892473,0.30656934306569367,0.6569428238039673,0.425287356321839,0.2619047619047619,0.2459016393442623,0.4779005524861878,0.375,0.22,0.818,0.14285714285714285,0.16666666666666666,0.5,0.04,0.10256410256410256,0.25,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.3,0.1,0.08333333333333333,0.16666666666666666,0.7111111111111111,0.3387096774193548
2972,21400875,Kawhi Leonard,0.15789473684210525,0.09808612440191382,0.7138927097661624,0.3717339667458432,0.1282051282051282,0.4716981132075472,0.4838709677419355,0.48661800486618007,0.8623103850641773,0.2694763729246488,0.3333333333333333,0.5901639344262295,0.5290055248618785,0.375,0.36,0.5,0.0,0.041666666666666664,0.0,0.16,0.10256410256410256,1.0,0.0,0.43478260869565216,0.3225806451612903,0.0,0.3,0.2,0.0,0.3333333333333333,0.7444444444444445,0.3548387096774194
2973,21400867,Kawhi Leonard,0.3894736842105263,0.5358851674641147,0.7606602475928472,0.29691211401425177,0.1794871794871795,0.5660377358490566,0.5483870967741935,0.3698296836982966,0.8903150525087515,0.4444444444444445,0.3333333333333333,0.36065573770491804,0.6038674033149171,0.2916666666666667,0.28,0.5,0.07142857142857142,0.125,0.3329999999999999,0.08,0.05128205128205128,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.20833333333333334,0.1,0.2,0.0,0.5,0.5444444444444444,0.27419354838709675
2974,21400853,Kawhi Leonard,0.5473684210526316,0.5956937799043062,0.7248968363136177,0.5938242280285035,0.4358974358974359,0.5283018867924528,0.41935483870967744,0.45985401459854014,0.9171528588098017,0.4865900383141763,0.38095238095238093,0.2786885245901639,0.5828729281767955,0.20833333333333334,0.26,0.385,0.07142857142857142,0.16666666666666666,0.25,0.12,0.07692307692307693,1.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.125,0.4,0.1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.22580645161290322
