,GAME_ID,PLAYER_NAME,PTS_home_DwightHoward,FG_PCT_home_DwightHoward,FT_PCT_home_DwightHoward,FG3_PCT_home_DwightHoward,AST_home_DwightHoward,REB_home_DwightHoward,PTS_away_DwightHoward,FG_PCT_away_DwightHoward,FT_PCT_away_DwightHoward,FG3_PCT_away_DwightHoward,AST_away_DwightHoward,REB_away_DwightHoward,MIN_DwightHoward,FGM_DwightHoward,FGA_DwightHoward,FG_PCT_DwightHoward,FG3M_DwightHoward,FG3A_DwightHoward,FG3_PCT_DwightHoward,FTM_DwightHoward,FTA_DwightHoward,FT_PCT_DwightHoward,OREB_DwightHoward,DREB_DwightHoward,REB_DwightHoward,AST_DwightHoward,STL_DwightHoward,BLK_DwightHoward,TO_DwightHoward,PF_DwightHoward,PLUS_MINUS_DwightHoward,PTS_DwightHoward
12577,21500965,Dwight Howard,0.4105263157894737,0.27990430622009566,0.7056396148555707,0.3064133016627078,0.41025641025641024,0.5283018867924528,0.4946236559139785,0.5085158150851582,0.6266044340723455,0.2452107279693487,0.35714285714285715,0.4918032786885246,0.5759668508287292,0.25,0.18,0.667,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.08333333333333333,0.1,0.1,0.25,0.3333333333333333,0.5444444444444444,0.1935483870967742
12578,21500951,Dwight Howard,0.47368421052631576,0.3588516746411482,0.5708390646492434,0.43230403800475053,0.38461538461538464,0.4716981132075472,0.6666666666666666,0.4768856447688564,0.7152858809801632,0.425287356321839,0.42857142857142855,0.4098360655737705,0.5441988950276243,0.375,0.24,0.75,0.0,0.0,0.0,0.12,0.23076923076923078,0.3329999999999999,0.75,0.391304347826087,0.5806451612903226,0.041666666666666664,0.1,0.2,0.16666666666666666,0.5,0.5111111111111111,0.3387096774193548
12579,21500936,Dwight Howard,0.5052631578947369,0.5358851674641147,0.6946354883081156,0.43230403800475053,0.48717948717948717,0.4716981132075472,0.6129032258064516,0.5863746958637469,0.5904317386231038,0.5721583652618135,0.5476190476190477,0.2786885245901639,0.6215469613259669,0.375,0.24,0.75,0.0,0.0,0.0,0.12,0.10256410256410256,0.75,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.041666666666666664,0.1,0.2,0.16666666666666666,1.0,0.4111111111111111,0.3387096774193548
12580,21500927,Dwight Howard,0.5157894736842106,0.47607655502392343,0.7166437414030262,0.509501187648456,0.5128205128205128,0.6792452830188679,0.4731182795698925,0.3795620437956205,0.6499416569428238,0.32822477650063864,0.42857142857142855,0.32786885245901637,0.5585635359116022,0.125,0.18,0.3329999999999999,0.0,0.0,0.0,0.08,0.15384615384615385,0.3329999999999999,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.041666666666666664,0.1,0.0,0.16666666666666666,1.0,0.35555555555555557,0.12903225806451613
12581,21500901,Dwight Howard,0.43157894736842106,0.4473684210526315,0.529573590096286,0.10213776722090259,0.3076923076923077,0.6415094339622641,0.41935483870967744,0.3746958637469587,0.6406067677946325,0.4827586206896551,0.47619047619047616,0.3770491803278688,0.5262430939226519,0.20833333333333334,0.12,0.833,0.0,0.0,0.0,0.24,0.2564102564102564,0.6,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.0,0.2,0.3,0.3333333333333333,0.3333333333333333,0.4,0.25806451612903225
12582,21500887,Dwight Howard,0.7263157894736842,0.8038277511961721,0.624484181568088,0.6330166270783847,0.5641025641025641,0.4716981132075472,0.6989247311827957,0.5474452554744524,0.6336056009334888,0.5325670498084292,0.6190476190476191,0.3442622950819672,0.5848066298342541,0.5,0.38,0.632,0.0,0.0,0.0,0.24,0.358974358974359,0.429,0.5833333333333334,0.2608695652173913,0.41935483870967744,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.4666666666666667,0.4838709677419355
12583,21500872,Dwight Howard,0.3684210526315789,0.38277511961722477,0.624484181568088,0.38004750593824227,0.28205128205128205,0.41509433962264153,0.5161290322580645,0.5863746958637469,0.7502917152858809,0.5376756066411239,0.47619047619047616,0.3770491803278688,0.6016574585635358,0.16666666666666666,0.22,0.364,0.0,0.0,0.0,0.12,0.20512820512820512,0.375,0.3333333333333333,0.43478260869565216,0.45161290322580644,0.041666666666666664,0.1,0.1,0.0,0.8333333333333334,0.3111111111111111,0.1774193548387097
12584,21500859,Dwight Howard,0.4842105263157895,0.4928229665071768,0.7496561210453919,0.4406175771971496,0.358974358974359,0.4339622641509434,0.6774193548387096,0.708029197080292,0.5332555425904317,0.44061302681992337,0.5238095238095238,0.4262295081967213,0.6129834254143647,0.3333333333333333,0.2,0.8,0.0,0.0,0.0,0.12,0.3076923076923077,0.25,0.16666666666666666,0.4782608695652174,0.41935483870967744,0.08333333333333333,0.2,0.3,0.25,0.6666666666666666,0.5333333333333333,0.3064516129032258
12585,21500843,Dwight Howard,0.6105263157894737,0.6148325358851674,0.7469050894085281,0.4952494061757719,0.358974358974359,0.4528301886792453,0.6236559139784946,0.4087591240875912,0.7152858809801632,0.4137931034482759,0.30952380952380953,0.2459016393442623,0.6660220994475138,0.125,0.14,0.429,0.0,0.041666666666666664,0.0,0.28,0.358974358974359,0.5,0.4166666666666667,0.4782608695652174,0.5161290322580645,0.041666666666666664,0.1,0.3,0.16666666666666666,0.6666666666666666,0.4777777777777778,0.20967741935483872
12586,21500814,Dwight Howard,0.43157894736842106,0.26076555023923437,0.7647867950481432,0.3729216152019002,0.38461538461538464,0.4339622641509434,0.6451612903225806,0.5547445255474451,0.5624270711785297,0.37292464878671777,0.38095238095238093,0.5081967213114754,0.49834254143646406,0.20833333333333334,0.16,0.625,0.0,0.0,0.0,0.2,0.2564102564102564,0.5,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.041666666666666664,0.3,0.0,0.4166666666666667,0.6666666666666666,0.8,0.24193548387096775
12587,21500800,Dwight Howard,0.6,0.4880382775119617,0.6767537826685007,0.339667458432304,0.3333333333333333,0.6037735849056604,0.5053763440860215,0.5717761557177615,0.4504084014002334,0.4137931034482759,0.4523809523809524,0.32786885245901637,0.587292817679558,0.5416666666666666,0.34,0.765,0.0,0.0,0.0,0.08,0.1794871794871795,0.286,0.3333333333333333,0.391304347826087,0.41935483870967744,0.08333333333333333,0.0,0.1,0.25,0.16666666666666666,0.2111111111111111,0.45161290322580644
12588,21500788,Dwight Howard,0.6736842105263158,0.504784688995215,0.8418156808803301,0.41923990498812347,0.5128205128205128,0.6037735849056604,0.5806451612903226,0.4355231143552311,0.5997666277712952,0.5031928480204342,0.47619047619047616,0.3770491803278688,0.5712707182320442,0.2916666666666667,0.24,0.583,0.0,0.0,0.0,0.08,0.2564102564102564,0.2,0.3333333333333333,0.4782608695652174,0.4838709677419355,0.08333333333333333,0.0,0.1,0.3333333333333333,0.8333333333333334,0.43333333333333335,0.25806451612903225
12589,21500760,Dwight Howard,0.21052631578947367,0.16267942583732056,0.6327372764786795,0.23040380047505923,0.1282051282051282,0.49056603773584906,0.43010752688172044,0.3795620437956205,0.5939323220536756,0.40102171136653897,0.40476190476190477,0.5573770491803278,0.6756906077348066,0.25,0.2,0.6,0.0,0.041666666666666664,0.0,0.2,0.20512820512820512,0.625,0.25,0.4782608695652174,0.45161290322580644,0.08333333333333333,0.4,0.0,0.16666666666666666,0.5,0.26666666666666666,0.27419354838709675
12590,21500749,Dwight Howard,0.4842105263157895,0.30861244019138756,0.9147180192572214,0.45011876484560565,0.358974358974359,0.6981132075471698,0.5913978494623656,0.4476885644768856,0.6359393232205367,0.4559386973180077,0.47619047619047616,0.47540983606557374,0.5406077348066298,0.08333333333333333,0.08,0.5,0.0,0.0,0.0,0.04,0.10256410256410256,0.25,0.4166666666666667,0.4782608695652174,0.5161290322580645,0.041666666666666664,0.2,0.1,0.25,0.6666666666666666,0.5333333333333333,0.08064516129032258
12591,21500711,Dwight Howard,0.6631578947368421,0.5263157894736841,0.5832187070151308,0.5771971496437054,0.41025641025641024,0.37735849056603776,0.7204301075268817,0.6739659367396593,0.6884480746791132,0.4393358876117497,0.6190476190476191,0.4098360655737705,0.4726519337016574,0.2916666666666667,0.22,0.636,0.0,0.0,0.0,0.24,0.20512820512820512,0.75,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.4777777777777778,0.3225806451612903
12592,21500701,Dwight Howard,0.6,0.5263157894736841,0.8170563961485557,0.49999999999999994,0.38461538461538464,0.7547169811320755,0.5591397849462365,0.3236009732360097,0.5659276546091015,0.29501915708812265,0.4523809523809524,0.32786885245901637,0.34806629834254144,0.08333333333333333,0.12,0.3329999999999999,0.0,0.0,0.0,0.16,0.38461538461538464,0.267,0.25,0.21739130434782608,0.25806451612903225,0.041666666666666664,0.2,0.1,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.12903225806451613
12593,21500689,Dwight Howard,0.7473684210526316,0.715311004784689,0.8033012379642366,0.6199524940617577,0.6666666666666666,0.6037735849056604,0.46236559139784944,0.3357664233576642,0.6184364060676779,0.3409961685823755,0.23809523809523808,0.32786885245901637,0.3762430939226519,0.125,0.1,0.6,0.0,0.0,0.0,0.28,0.20512820512820512,0.875,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.041666666666666664,0.0,0.2,0.16666666666666666,0.16666666666666666,0.34444444444444444,0.20967741935483872
