,GAME_ID,PLAYER_NAME,PTS_home_KevinDurant,FG_PCT_home_KevinDurant,FT_PCT_home_KevinDurant,FG3_PCT_home_KevinDurant,AST_home_KevinDurant,REB_home_KevinDurant,PTS_away_KevinDurant,FG_PCT_away_KevinDurant,FT_PCT_away_KevinDurant,FG3_PCT_away_KevinDurant,AST_away_KevinDurant,REB_away_KevinDurant,MIN_KevinDurant,FGM_KevinDurant,FGA_KevinDurant,FG_PCT_KevinDurant,FG3M_KevinDurant,FG3A_KevinDurant,FG3_PCT_KevinDurant,FTM_KevinDurant,FTA_KevinDurant,FT_PCT_KevinDurant,OREB_KevinDurant,DREB_KevinDurant,REB_KevinDurant,AST_KevinDurant,STL_KevinDurant,BLK_KevinDurant,TO_KevinDurant,PF_KevinDurant,PLUS_MINUS_KevinDurant,PTS_KevinDurant
1999,21000216,Kevin Durant,0.4631578947368421,0.5382775119617224,0.6409903713892711,0.4750593824228028,0.48717948717948717,0.3584905660377358,0.5913978494623656,0.4817518248175182,0.8623103850641773,0.425287356321839,0.4523809523809524,0.47540983606557374,0.6585635359116022,0.5,0.4,0.6,0.14285714285714285,0.2916666666666667,0.286,0.24,0.15384615384615385,1.0,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.20833333333333334,0.0,0.0,0.25,0.5,0.43333333333333335,0.5161290322580645
2000,21000197,Kevin Durant,0.6105263157894737,0.6961722488038276,0.7248968363136177,0.4572446555819477,0.5384615384615384,0.39622641509433965,0.5483870967741935,0.6180048661800486,0.6359393232205367,0.6015325670498085,0.42857142857142855,0.3114754098360656,0.6668508287292818,0.25,0.32,0.375,0.0,0.08333333333333333,0.0,0.64,0.4358974358974359,0.941,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.20833333333333334,0.1,0.3,0.25,0.5,0.7,0.45161290322580644
2001,21000164,Kevin Durant,0.6,0.5813397129186603,0.8101788170563962,0.4952494061757719,0.46153846153846156,0.49056603773584906,0.46236559139784944,0.5401459854014596,0.6616102683780629,0.425287356321839,0.3333333333333333,0.32786885245901637,0.4944751381215469,0.4583333333333333,0.42,0.524,0.07142857142857142,0.20833333333333334,0.2,0.04,0.02564102564102564,1.0,0.0,0.17391304347826086,0.12903225806451613,0.16666666666666666,0.1,0.0,0.16666666666666666,0.5,0.6444444444444445,0.3870967741935484
2002,21000148,Kevin Durant,0.5157894736842106,0.5956937799043062,0.7496561210453919,0.4453681710213776,0.4358974358974359,0.32075471698113206,0.6344086021505376,0.635036496350365,0.9661610268378062,0.5108556832694765,0.3333333333333333,0.3114754098360656,0.6560773480662984,0.25,0.34,0.353,0.14285714285714285,0.3333333333333333,0.25,0.64,0.41025641025641024,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.16666666666666666,0.2,0.0,0.25,0.16666666666666666,0.5888888888888889,0.4838709677419355
2003,21000141,Kevin Durant,0.47368421052631576,0.4665071770334928,0.7248968363136177,0.36579572446555814,0.3076923076923077,0.3584905660377358,0.6559139784946236,0.39659367396593664,0.8774795799299884,0.7024265644955301,0.2857142857142857,0.4098360655737705,0.6433701657458564,0.4166666666666667,0.46,0.435,0.07142857142857142,0.20833333333333334,0.2,0.08,0.05128205128205128,1.0,0.0,0.30434782608695654,0.22580645161290322,0.16666666666666666,0.0,0.2,0.4166666666666667,0.5,0.3111111111111111,0.3709677419354839
2004,21000128,Kevin Durant,0.5368421052631579,0.6961722488038276,0.8940852819807429,0.5938242280285035,0.3076923076923077,0.24528301886792453,0.5591397849462365,0.7128953771289538,0.7572928821470245,0.5964240102171138,0.5,0.16393442622950818,0.6745856353591161,0.5416666666666666,0.42,0.619,0.21428571428571427,0.25,0.5,0.2,0.15384615384615385,0.833,0.0,0.17391304347826086,0.12903225806451613,0.125,0.0,0.1,0.25,0.3333333333333333,0.5,0.5483870967741935
2005,21000115,Kevin Durant,0.5263157894736842,0.5645933014354066,0.9257221458046767,0.169833729216152,0.23076923076923078,0.32075471698113206,0.5053763440860215,0.5717761557177615,0.6977829638273045,0.425287356321839,0.5,0.2786885245901639,0.6607734806629834,0.2916666666666667,0.36,0.389,0.07142857142857142,0.20833333333333334,0.2,0.64,0.41025641025641024,1.0,0.0,0.30434782608695654,0.22580645161290322,0.08333333333333333,0.3,0.0,0.08333333333333333,0.3333333333333333,0.5888888888888889,0.5
2006,21000093,Kevin Durant,0.25263157894736843,0.4066985645933016,0.8376891334250344,0.4750593824228028,0.23076923076923078,0.4339622641509434,0.3870967741935484,0.5547445255474451,0.7666277712952159,0.5108556832694765,0.42857142857142855,0.32786885245901637,0.7204419889502762,0.4583333333333333,0.44,0.5,0.14285714285714285,0.125,0.667,0.4,0.28205128205128205,0.909,0.0,0.2608695652173913,0.1935483870967742,0.125,0.2,0.0,0.3333333333333333,0.5,0.36666666666666664,0.5483870967741935
2007,21000067,Kevin Durant,0.49473684210526314,0.5023923444976076,0.7248968363136177,0.29691211401425177,0.48717948717948717,0.39622641509433965,0.5483870967741935,0.6034063260340632,0.9101516919486582,0.25542784163473825,0.19047619047619047,0.4426229508196721,0.8696132596685083,0.4583333333333333,0.48,0.4579999999999999,0.14285714285714285,0.20833333333333334,0.4,0.16,0.10256410256410256,1.0,0.0,0.4782608695652174,0.3548387096774194,0.08333333333333333,0.0,0.3,0.4166666666666667,0.5,0.5111111111111111,0.45161290322580644
2008,21000064,Kevin Durant,0.5052631578947369,0.6411483253588517,0.3892709766162311,0.5938242280285035,0.358974358974359,0.4528301886792453,0.3870967741935484,0.32116788321167855,0.8483080513418904,0.19667943805874843,0.30952380952380953,0.4426229508196721,0.6472375690607735,0.25,0.48,0.25,0.0,0.4166666666666667,0.0,0.16,0.10256410256410256,1.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.08333333333333333,0.0,0.2,0.5,0.16666666666666666,0.3111111111111111,0.25806451612903225
2009,21000042,Kevin Durant,0.42105263157894735,0.34210526315789475,0.8376891334250344,0.29691211401425177,0.05128205128205128,0.39622641509433965,0.6881720430107527,0.6909975669099757,0.8051341890315052,0.8122605363984675,0.6666666666666666,0.36065573770491804,0.6378453038674033,0.3333333333333333,0.38,0.421,0.2857142857142857,0.25,0.667,0.32,0.23076923076923078,0.889,0.0,0.17391304347826086,0.12903225806451613,0.041666666666666664,0.2,0.2,0.5,0.3333333333333333,0.23333333333333334,0.45161290322580644
2010,21000024,Kevin Durant,0.47368421052631576,0.5119617224880382,0.7248968363136177,0.7921615201900237,0.20512820512820512,0.49056603773584906,0.5268817204301075,0.3454987834549876,0.8144690781796966,0.16985951468710092,0.2857142857142857,0.4426229508196721,0.6814917127071823,0.375,0.48,0.375,0.07142857142857142,0.08333333333333333,0.5,0.44,0.3333333333333333,0.846,0.3333333333333333,0.17391304347826086,0.25806451612903225,0.041666666666666664,0.2,0.0,0.08333333333333333,0.0,0.5,0.4838709677419355
