,GAME_ID,PLAYER_NAME,PTS_home_CarmeloAnthony,FG_PCT_home_CarmeloAnthony,FT_PCT_home_CarmeloAnthony,FG3_PCT_home_CarmeloAnthony,AST_home_CarmeloAnthony,REB_home_CarmeloAnthony,PTS_away_CarmeloAnthony,FG_PCT_away_CarmeloAnthony,FT_PCT_away_CarmeloAnthony,FG3_PCT_away_CarmeloAnthony,AST_away_CarmeloAnthony,REB_away_CarmeloAnthony,MIN_CarmeloAnthony,FGM_CarmeloAnthony,FGA_CarmeloAnthony,FG_PCT_CarmeloAnthony,FG3M_CarmeloAnthony,FG3A_CarmeloAnthony,FG3_PCT_CarmeloAnthony,FTM_CarmeloAnthony,FTA_CarmeloAnthony,FT_PCT_CarmeloAnthony,OREB_CarmeloAnthony,DREB_CarmeloAnthony,REB_CarmeloAnthony,AST_CarmeloAnthony,STL_CarmeloAnthony,BLK_CarmeloAnthony,TO_CarmeloAnthony,PF_CarmeloAnthony,PLUS_MINUS_CarmeloAnthony,PTS_CarmeloAnthony
13951,21200801,Carmelo Anthony,0.6947368421052632,0.6578947368421053,0.6822558459422283,0.5439429928741091,0.5128205128205128,0.6981132075471698,0.3763440860215054,0.22141119221411196,0.7409568261376897,0.22860791826309068,0.30952380952380953,0.3114754098360656,0.4704419889502762,0.2916666666666667,0.42,0.3329999999999999,0.07142857142857142,0.25,0.1669999999999999,0.0,0.05128205128205128,0.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.041666666666666664,0.0,0.0,0.16666666666666666,0.8333333333333334,0.3,0.24193548387096775
13952,21200780,Carmelo Anthony,0.30526315789473685,0.2320574162679425,0.6134800550206329,0.4275534441805225,0.10256410256410256,0.660377358490566,0.3870967741935484,0.4355231143552311,0.8541423570595099,0.5478927203065135,0.19047619047619047,0.2459016393442623,0.6737569060773481,0.20833333333333334,0.48,0.208,0.07142857142857142,0.25,0.1669999999999999,0.04,0.10256410256410256,0.25,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.08333333333333333,0.1,0.0,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.1935483870967742
13953,21200752,Carmelo Anthony,0.30526315789473685,0.45215311004784686,0.7702888583218707,0.36104513064133015,0.07692307692307693,0.33962264150943394,0.4946236559139785,0.6496350364963503,0.5624270711785297,0.4559386973180077,0.40476190476190477,0.3770491803278688,0.7187845303867403,0.5833333333333334,0.52,0.5379999999999999,0.35714285714285715,0.4583333333333333,0.455,0.36,0.23076923076923078,1.0,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.041666666666666664,0.1,0.1,0.3333333333333333,0.5,0.45555555555555555,0.6774193548387096
13954,21200745,Carmelo Anthony,0.3684210526315789,0.4928229665071768,0.5928473177441541,0.09144893111638953,0.28205128205128205,0.4528301886792453,0.4731182795698925,0.5425790754257906,0.7666277712952159,0.39335887611749687,0.35714285714285715,0.36065573770491804,0.6707182320441989,0.5416666666666666,0.52,0.5,0.14285714285714285,0.375,0.222,0.32,0.23076923076923078,0.889,0.0,0.391304347826087,0.2903225806451613,0.08333333333333333,0.0,0.1,0.08333333333333333,0.5,0.4888888888888889,0.5806451612903226
13955,21200722,Carmelo Anthony,0.49473684210526314,0.6578947368421053,0.7056396148555707,0.6532066508313539,0.38461538461538464,0.39622641509433965,0.43010752688172044,0.38686131386861317,0.7969661610268377,0.40996168582375486,0.23809523809523808,0.3442622950819672,0.7226519337016575,0.4166666666666667,0.46,0.435,0.2857142857142857,0.3333333333333333,0.5,0.28,0.20512820512820512,0.875,0.08333333333333333,0.34782608695652173,0.2903225806451613,0.125,0.0,0.0,0.4166666666666667,0.3333333333333333,0.37777777777777777,0.5
13956,21200710,Carmelo Anthony,0.42105263157894735,0.47607655502392343,0.7427785419532323,0.48931116389548684,0.358974358974359,0.5471698113207547,0.3118279569892473,0.42822384428223836,0.41656942823803966,0.29501915708812265,0.2619047619047619,0.3770491803278688,0.6066298342541436,0.4166666666666667,0.34,0.588,0.21428571428571427,0.20833333333333334,0.6,0.16,0.10256410256410256,1.0,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.125,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6555555555555556,0.43548387096774194
13957,21200697,Carmelo Anthony,0.6421052631578947,0.6937799043062202,0.36451169188445653,0.5249406175771971,0.6666666666666666,0.660377358490566,0.26881720430107525,0.42579075425790747,0.6884480746791132,0.3652618135376756,0.23809523809523808,0.16393442622950818,0.4530386740331491,0.16666666666666666,0.24,0.3329999999999999,0.07142857142857142,0.25,0.1669999999999999,0.0,0.0,0.0,0.0,0.13043478260869565,0.0967741935483871,0.20833333333333334,0.1,0.0,0.08333333333333333,0.3333333333333333,0.7555555555555555,0.14516129032258066
13958,21200688,Carmelo Anthony,0.3894736842105263,0.39234449760765544,0.6299862448418156,0.4406175771971496,0.23076923076923078,0.6226415094339622,0.3225806451612903,0.3698296836982966,0.6569428238039673,0.5108556832694765,0.3333333333333333,0.32786885245901637,0.7279005524861878,0.2916666666666667,0.44,0.318,0.21428571428571427,0.3333333333333333,0.375,0.32,0.3076923076923077,0.667,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.25,0.1,0.0,0.5833333333333334,0.5,0.6888888888888889,0.4032258064516129
13959,21200673,Carmelo Anthony,0.5684210526315789,0.755980861244019,0.484181568088033,0.48931116389548684,0.5641025641025641,0.3584905660377358,0.44086021505376344,0.6034063260340632,0.8541423570595099,0.3435504469987228,0.23809523809523808,0.18032786885245902,0.6483425414364641,0.3333333333333333,0.34,0.471,0.14285714285714285,0.2916666666666667,0.286,0.08,0.05128205128205128,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.20833333333333334,0.0,0.1,0.08333333333333333,0.16666666666666666,0.7,0.3225806451612903
13960,21200656,Carmelo Anthony,0.49473684210526314,0.6818181818181819,0.5955983493810179,0.7042755344418051,0.358974358974359,0.16981132075471697,0.5161290322580645,0.8613138686131385,0.7666277712952159,0.5555555555555556,0.40476190476190477,0.16393442622950818,0.730939226519337,0.625,0.56,0.536,0.6428571428571429,0.5,0.75,0.12,0.07692307692307693,1.0,0.0,0.21739130434782608,0.16129032258064516,0.041666666666666664,0.0,0.0,0.3333333333333333,0.6666666666666666,0.43333333333333335,0.6774193548387096
