,GAME_ID,PLAYER_NAME,PTS_home_PauGasol,FG_PCT_home_PauGasol,FT_PCT_home_PauGasol,FG3_PCT_home_PauGasol,AST_home_PauGasol,REB_home_PauGasol,PTS_away_PauGasol,FG_PCT_away_PauGasol,FT_PCT_away_PauGasol,FG3_PCT_away_PauGasol,AST_away_PauGasol,REB_away_PauGasol,MIN_PauGasol,FGM_PauGasol,FGA_PauGasol,FG_PCT_PauGasol,FG3M_PauGasol,FG3A_PauGasol,FG3_PCT_PauGasol,FTM_PauGasol,FTA_PauGasol,FT_PCT_PauGasol,OREB_PauGasol,DREB_PauGasol,REB_PauGasol,AST_PauGasol,STL_PauGasol,BLK_PauGasol,TO_PauGasol,PF_PauGasol,PLUS_MINUS_PauGasol,PTS_PauGasol
13057,21700894,Pau Gasol,0.3684210526315789,0.38516746411483244,0.6066024759284733,0.2790973871733966,0.2564102564102564,0.5660377358490566,0.5806451612903226,0.4768856447688564,0.7444574095682612,0.6053639846743295,0.42857142857142855,0.39344262295081966,0.4143646408839779,0.20833333333333334,0.18,0.556,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.25,0.17391304347826086,0.22580645161290322,0.125,0.0,0.0,0.0,0.3333333333333333,0.6555555555555556,0.1774193548387097
13058,21700880,Pau Gasol,0.6631578947368421,0.569377990430622,0.6382393397524071,0.4453681710213776,0.6410256410256411,0.660377358490566,0.6774193548387096,0.6326034063260341,0.6709451575262544,0.3997445721583653,0.5714285714285714,0.29508196721311475,0.5024861878453039,0.125,0.14,0.429,0.07142857142857142,0.08333333333333333,0.5,0.2,0.20512820512820512,0.625,0.25,0.391304347826087,0.3870967741935484,0.125,0.0,0.3,0.16666666666666666,0.6666666666666666,0.4888888888888889,0.1935483870967742
13059,21700852,Pau Gasol,0.6105263157894737,0.569377990430622,0.7702888583218707,0.3717339667458432,0.5384615384615384,0.33962264150943394,0.5698924731182796,0.708029197080292,0.6289381563593933,0.3486590038314177,0.47619047619047616,0.36065573770491804,0.3411602209944751,0.16666666666666666,0.2,0.4,0.0,0.041666666666666664,0.0,0.08,0.05128205128205128,1.0,0.0,0.30434782608695654,0.22580645161290322,0.125,0.0,0.1,0.16666666666666666,0.3333333333333333,0.24444444444444444,0.16129032258064516
13060,21700845,Pau Gasol,0.4421052631578947,0.38277511961722477,0.5419532324621733,0.5439429928741091,0.1794871794871795,0.49056603773584906,0.46236559139784944,0.48905109489051096,0.6266044340723455,0.30651340996168586,0.4523809523809524,0.39344262295081966,0.5483425414364641,0.25,0.28,0.429,0.0,0.08333333333333333,0.0,0.12,0.10256410256410256,0.75,0.25,0.5217391304347826,0.4838709677419355,0.25,0.1,0.2,0.08333333333333333,0.5,0.43333333333333335,0.24193548387096775
13061,21700831,Pau Gasol,0.6631578947368421,0.7368421052631576,0.9078404401650619,0.5273159144893111,0.6923076923076923,0.5094339622641509,0.5268817204301075,0.51338199513382,0.6931155192532088,0.23627075351213284,0.6190476190476191,0.22950819672131148,0.17651933701657457,0.125,0.12,0.5,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.3,0.11290322580645161
13062,21700810,Pau Gasol,0.23157894736842105,0.19856459330143544,0.5419532324621733,0.11163895486935865,0.1794871794871795,0.5094339622641509,0.7849462365591398,0.6058394160583941,0.7409568261376897,0.6385696040868455,0.5238095238095238,0.6885245901639344,0.37900552486187844,0.08333333333333333,0.18,0.222,0.0,0.041666666666666664,0.0,0.04,0.05128205128205128,0.5,0.16666666666666666,0.391304347826087,0.3548387096774194,0.16666666666666666,0.1,0.3,0.16666666666666666,0.16666666666666666,0.8,0.08064516129032258
13063,21700781,Pau Gasol,0.5473684210526316,0.5430622009569377,0.6176066024759285,0.4572446555819477,0.4358974358974359,0.3584905660377358,0.6881720430107527,0.776155717761557,0.8051341890315052,0.6666666666666667,0.5238095238095238,0.2786885245901639,0.3364640883977901,0.125,0.16,0.375,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.16666666666666666,0.391304347826087,0.3548387096774194,0.08333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.45555555555555555,0.12903225806451613
13064,21700764,Pau Gasol,0.3368421052631579,0.39473684210526305,0.8376891334250344,0.29691211401425177,0.3333333333333333,0.5471698113207547,0.4946236559139785,0.48661800486618007,0.7946324387397901,0.425287356321839,0.38095238095238093,0.29508196721311475,0.33287292817679554,0.0,0.02,0.0,0.0,0.041666666666666664,0.0,0.24,0.15384615384615385,1.0,0.0,0.30434782608695654,0.22580645161290322,0.041666666666666664,0.2,0.2,0.3333333333333333,0.0,0.43333333333333335,0.0967741935483871
13065,21700750,Pau Gasol,0.49473684210526314,0.5813397129186603,1.0,0.4453681710213776,0.6410256410256411,0.49056603773584906,0.5161290322580645,0.5328467153284672,1.0,0.5555555555555556,0.42857142857142855,0.29508196721311475,0.36049723756906077,0.2916666666666667,0.26,0.5379999999999999,0.14285714285714285,0.08333333333333333,1.0,0.08,0.05128205128205128,1.0,0.4166666666666667,0.13043478260869565,0.25806451612903225,0.16666666666666666,0.0,0.0,0.25,0.16666666666666666,0.2777777777777778,0.2903225806451613
13066,21700737,Pau Gasol,0.5684210526315789,0.5813397129186603,0.5955983493810179,0.5225653206650831,0.6410256410256411,0.660377358490566,0.45161290322580644,0.4403892944038932,0.8938156359393232,0.6756066411238826,0.40476190476190477,0.22950819672131148,0.41160220994475133,0.20833333333333334,0.16,0.625,0.0,0.041666666666666664,0.0,0.16,0.1794871794871795,0.5710000000000001,0.16666666666666666,0.391304347826087,0.3548387096774194,0.125,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5888888888888889,0.22580645161290322
