,GAME_ID,PLAYER_NAME,PTS_home_KyrieIrving,FG_PCT_home_KyrieIrving,FT_PCT_home_KyrieIrving,FG3_PCT_home_KyrieIrving,AST_home_KyrieIrving,REB_home_KyrieIrving,PTS_away_KyrieIrving,FG_PCT_away_KyrieIrving,FT_PCT_away_KyrieIrving,FG3_PCT_away_KyrieIrving,AST_away_KyrieIrving,REB_away_KyrieIrving,MIN_KyrieIrving,FGM_KyrieIrving,FGA_KyrieIrving,FG_PCT_KyrieIrving,FG3M_KyrieIrving,FG3A_KyrieIrving,FG3_PCT_KyrieIrving,FTM_KyrieIrving,FTA_KyrieIrving,FT_PCT_KyrieIrving,OREB_KyrieIrving,DREB_KyrieIrving,REB_KyrieIrving,AST_KyrieIrving,STL_KyrieIrving,BLK_KyrieIrving,TO_KyrieIrving,PF_KyrieIrving,PLUS_MINUS_KyrieIrving,PTS_KyrieIrving
9348,41400111,Kyrie Irving,0.5684210526315789,0.46411483253588515,0.7083906464924346,0.4976247030878859,0.28205128205128205,0.5471698113207547,0.4731182795698925,0.5401459854014596,0.7876312718786463,0.4648786717752235,0.47619047619047616,0.22950819672131148,0.6718232044198894,0.4583333333333333,0.42,0.524,0.35714285714285715,0.375,0.556,0.12,0.1282051282051282,0.6,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.08333333333333333,0.1,0.1,0.08333333333333333,0.5,0.5888888888888889,0.4838709677419355
9349,21401225,Kyrie Irving,0.5684210526315789,0.5167464114832535,0.5144429160935351,0.6330166270783847,0.5384615384615384,0.5094339622641509,0.5591397849462365,0.4549878345498783,0.7222870478413069,0.4648786717752235,0.5238095238095238,0.4918032786885246,0.29613259668508285,0.16666666666666666,0.18,0.444,0.07142857142857142,0.125,0.3329999999999999,0.0,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.2916666666666667,0.1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.14516129032258066
9350,21401203,Kyrie Irving,0.5263157894736842,0.5956937799043062,0.312242090784044,0.6306413301662708,0.5641025641025641,0.5283018867924528,0.44086021505376344,0.5158150851581506,0.5332555425904317,0.4597701149425288,0.40476190476190477,0.18032786885245902,0.2864640883977901,0.20833333333333334,0.14,0.7140000000000001,0.14285714285714285,0.125,0.667,0.0,0.0,0.0,0.16666666666666666,0.043478260869565216,0.0967741935483871,0.125,0.1,0.0,0.0,0.16666666666666666,0.6888888888888889,0.1935483870967742
9351,21401167,Kyrie Irving,0.42105263157894735,0.5813397129186603,0.5763411279229712,0.39548693586698325,0.5641025641025641,0.2830188679245283,0.5161290322580645,0.583941605839416,0.7759626604434071,0.4137931034482759,0.4523809523809524,0.39344262295081966,0.6790055248618785,0.2916666666666667,0.26,0.5379999999999999,0.2857142857142857,0.3333333333333333,0.5,0.36,0.28205128205128205,0.818,0.25,0.043478260869565216,0.12903225806451613,0.375,0.3,0.0,0.5,0.5,0.4888888888888889,0.43548387096774194
9352,21401148,Kyrie Irving,0.42105263157894735,0.39473684210526305,0.43741403026134795,0.5130641330166271,0.41025641025641024,0.4339622641509434,0.40860215053763443,0.48905109489051096,0.6662777129521588,0.5197956577266922,0.5714285714285714,0.4098360655737705,0.6154696132596684,0.3333333333333333,0.38,0.421,0.2857142857142857,0.20833333333333334,0.8,0.28,0.20512820512820512,0.875,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.16666666666666666,0.3,0.1,0.4166666666666667,0.3333333333333333,0.5222222222222223,0.43548387096774194
9353,21401124,Kyrie Irving,0.5789473684210527,0.5813397129186603,0.6698762035763411,0.509501187648456,0.38461538461538464,0.49056603773584906,0.34408602150537637,0.4403892944038932,0.7782963827304551,0.425287356321839,0.5,0.26229508196721313,0.5961325966850829,0.3333333333333333,0.34,0.471,0.21428571428571427,0.2916666666666667,0.429,0.16,0.10256410256410256,1.0,0.0,0.043478260869565216,0.03225806451612903,0.20833333333333334,0.4,0.0,0.3333333333333333,0.3333333333333333,0.6444444444444445,0.3709677419354839
9354,21401092,Kyrie Irving,0.29473684210526313,0.31339712918660256,0.5419532324621733,0.4643705463182898,0.23076923076923078,0.6792452830188679,0.3225806451612903,0.38686131386861317,0.45507584597432893,0.425287356321839,0.3333333333333333,0.4098360655737705,0.6339779005524862,0.2916666666666667,0.36,0.389,0.07142857142857142,0.08333333333333333,0.5,0.08,0.07692307692307693,0.667,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.2,0.0,0.4166666666666667,0.16666666666666666,0.5111111111111111,0.27419354838709675
9355,21401078,Kyrie Irving,0.49473684210526314,0.49760765550239233,0.8555708390646493,0.4643705463182898,0.3333333333333333,0.5471698113207547,0.45161290322580644,0.51338199513382,0.7666277712952159,0.3409961685823755,0.30952380952380953,0.32786885245901637,0.6375690607734806,0.4166666666666667,0.44,0.455,0.07142857142857142,0.20833333333333334,0.2,0.2,0.1282051282051282,1.0,0.0,0.08695652173913043,0.06451612903225806,0.125,0.1,0.2,0.08333333333333333,0.16666666666666666,0.4888888888888889,0.41935483870967744
9356,21401066,Kyrie Irving,0.3157894736842105,0.4258373205741626,0.5708390646492434,0.2790973871733966,0.2564102564102564,0.2830188679245283,0.5913978494623656,0.6472019464720195,0.8203033838973162,0.5261813537675607,0.6190476190476191,0.47540983606557374,0.5845303867403314,0.375,0.42,0.429,0.14285714285714285,0.2916666666666667,0.286,0.16,0.1282051282051282,0.8,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.08333333333333333,0.2,0.0,0.4166666666666667,0.5,0.5888888888888889,0.3870967741935484
9357,21401037,Kyrie Irving,0.3263157894736842,0.6842105263157893,0.7056396148555707,0.29691211401425177,0.38461538461538464,0.41509433962264153,0.5591397849462365,0.6180048661800486,0.6359393232205367,0.5351213282247765,0.42857142857142855,0.26229508196721313,0.5104972375690607,0.375,0.38,0.474,0.07142857142857142,0.20833333333333334,0.2,0.04,0.02564102564102564,1.0,0.0,0.13043478260869565,0.0967741935483871,0.2916666666666667,0.2,0.0,0.25,0.16666666666666666,0.4222222222222222,0.3225806451612903
9358,21401023,Kyrie Irving,0.37894736842105264,0.4066985645933016,0.672627235213205,0.4109263657957244,0.2564102564102564,0.5283018867924528,0.3870967741935484,0.4452554744525547,0.9101516919486582,0.5108556832694765,0.4523809523809524,0.36065573770491804,0.5428176795580111,0.16666666666666666,0.32,0.25,0.07142857142857142,0.16666666666666666,0.25,0.16,0.10256410256410256,1.0,0.25,0.043478260869565216,0.12903225806451613,0.125,0.0,0.0,0.08333333333333333,0.6666666666666666,0.4888888888888889,0.20967741935483872
9359,21401005,Kyrie Irving,0.6105263157894737,0.6985645933014352,0.4497936726272352,0.6140142517814726,0.6153846153846154,0.49056603773584906,0.3870967741935484,0.49635036496350365,0.6662777129521588,0.31928480204342274,0.4523809523809524,0.19672131147540983,0.49198895027624306,0.20833333333333334,0.2,0.5,0.07142857142857142,0.041666666666666664,1.0,0.04,0.05128205128205128,0.5,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.4166666666666667,0.0,0.0,0.08333333333333333,0.3333333333333333,0.6,0.1935483870967742
9360,21400995,Kyrie Irving,0.49473684210526314,0.7081339712918658,0.7496561210453919,0.3171021377672209,0.3333333333333333,0.5283018867924528,0.3870967741935484,0.3260340632603406,0.7409568261376897,0.425287356321839,0.30952380952380953,0.19672131147540983,0.5715469613259668,0.20833333333333334,0.3,0.3329999999999999,0.14285714285714285,0.2916666666666667,0.286,0.36,0.28205128205128205,0.818,0.0,0.08695652173913043,0.06451612903225806,0.25,0.0,0.1,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.3387096774193548
9361,21400985,Kyrie Irving,0.5157894736842106,0.5263157894736841,0.3892709766162311,0.5629453681710213,0.41025641025641024,0.5094339622641509,0.7204301075268817,0.8418491484184917,0.7537922987164528,0.6564495530012773,0.5238095238095238,0.22950819672131148,0.5734806629834254,0.5,0.3,0.8,0.35714285714285715,0.25,0.833,0.16,0.15384615384615385,0.667,0.0,0.17391304347826086,0.12903225806451613,0.16666666666666666,0.1,0.0,0.4166666666666667,0.5,0.5888888888888889,0.532258064516129
9362,21400964,Kyrie Irving,0.6947368421052632,0.7320574162679424,0.5928473177441541,0.36579572446555814,0.5128205128205128,0.4528301886792453,0.7741935483870968,0.5790754257907542,0.8448074679113186,0.6871008939974457,0.35714285714285715,0.2786885245901639,0.7718232044198895,0.8333333333333334,0.64,0.625,0.5,0.2916666666666667,1.0,0.4,0.2564102564102564,1.0,0.08333333333333333,0.08695652173913043,0.0967741935483871,0.20833333333333334,0.4,0.0,0.16666666666666666,0.5,0.5333333333333333,0.9193548387096774
9363,21400948,Kyrie Irving,0.3684210526315789,0.3588516746411482,0.5832187070151308,0.29691211401425177,0.2564102564102564,0.4716981132075472,0.7634408602150538,0.6326034063260341,0.7992998833138856,0.598978288633461,0.5,0.4918032786885246,0.57707182320442,0.25,0.26,0.462,0.07142857142857142,0.08333333333333333,0.5,0.36,0.2564102564102564,0.9,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.20833333333333334,0.2,0.0,0.25,0.16666666666666666,0.7111111111111111,0.3548387096774194
