,GAME_ID,PLAYER_NAME,PTS_home_StephenCurry,FG_PCT_home_StephenCurry,FT_PCT_home_StephenCurry,FG3_PCT_home_StephenCurry,AST_home_StephenCurry,REB_home_StephenCurry,PTS_away_StephenCurry,FG_PCT_away_StephenCurry,FT_PCT_away_StephenCurry,FG3_PCT_away_StephenCurry,AST_away_StephenCurry,REB_away_StephenCurry,MIN_StephenCurry,FGM_StephenCurry,FGA_StephenCurry,FG_PCT_StephenCurry,FG3M_StephenCurry,FG3A_StephenCurry,FG3_PCT_StephenCurry,FTM_StephenCurry,FTA_StephenCurry,FT_PCT_StephenCurry,OREB_StephenCurry,DREB_StephenCurry,REB_StephenCurry,AST_StephenCurry,STL_StephenCurry,BLK_StephenCurry,TO_StephenCurry,PF_StephenCurry,PLUS_MINUS_StephenCurry,PTS_StephenCurry
1473,21500605,Stephen Curry,0.5684210526315789,0.49760765550239233,0.38101788170563966,0.4133016627078384,0.358974358974359,0.7547169811320755,0.41935483870967744,0.28223844282238436,0.6954492415402568,0.5108556832694765,0.3333333333333333,0.4426229508196721,0.6118784530386739,0.5416666666666666,0.52,0.5,0.5,0.625,0.467,0.2,0.15384615384615385,0.833,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.20833333333333334,0.2,0.0,0.16666666666666666,0.16666666666666666,0.5,0.6129032258064516
1474,21500592,Stephen Curry,0.6,0.5813397129186603,0.7936726272352131,0.46793349168646065,0.46153846153846156,0.5660377358490566,0.45161290322580644,0.4817518248175182,0.5134189031505251,0.22222222222222224,0.30952380952380953,0.4426229508196721,0.48922651933701655,0.375,0.36,0.5,0.5714285714285714,0.6666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.125,0.1,0.0,0.25,0.5,0.6333333333333333,0.41935483870967744
1475,21500583,Stephen Curry,0.5578947368421052,0.40191387559808606,0.8514442916093535,0.26959619952494046,0.358974358974359,0.6037735849056604,0.5806451612903226,0.5620437956204378,0.7666277712952159,0.4916985951468711,0.5,0.3114754098360656,0.6596685082872927,0.5416666666666666,0.5,0.52,0.35714285714285715,0.5,0.417,0.28,0.1794871794871795,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.375,0.3,0.1,0.6666666666666666,0.16666666666666666,0.43333333333333335,0.6129032258064516
1476,21500568,Stephen Curry,0.5473684210526316,0.5263157894736841,0.6327372764786795,0.36104513064133015,0.4358974358974359,0.6037735849056604,0.5053763440860215,0.49878345498783455,0.8541423570595099,0.4699872286079183,0.6428571428571429,0.4426229508196721,0.6226519337016575,0.4583333333333333,0.54,0.407,0.2857142857142857,0.4583333333333333,0.364,0.2,0.15384615384615385,0.833,0.0,0.08695652173913043,0.06451612903225806,0.25,0.1,0.0,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.5
1477,21500556,Stephen Curry,0.6,0.5023923444976076,0.6685006877579092,0.4133016627078384,0.48717948717948717,0.32075471698113206,0.7741935483870968,0.7712895377128952,0.6884480746791132,0.6564495530012773,0.7380952380952381,0.45901639344262296,0.6281767955801104,0.5,0.42,0.5710000000000001,0.5714285714285714,0.5833333333333334,0.5710000000000001,0.24,0.1794871794871795,0.857,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.4583333333333333,0.1,0.1,0.3333333333333333,0.5,0.6555555555555556,0.6129032258064516
1478,21500548,Stephen Curry,0.5157894736842106,0.33253588516746413,0.6066024759284733,0.43230403800475053,0.3333333333333333,0.5283018867924528,0.7741935483870968,0.6885644768856448,0.8331388564760793,0.719029374201788,0.7619047619047619,0.45901639344262296,0.4779005524861878,0.3333333333333333,0.36,0.444,0.2857142857142857,0.4583333333333333,0.364,0.24,0.15384615384615385,1.0,0.0,0.13043478260869565,0.0967741935483871,0.375,0.1,0.0,0.08333333333333333,0.3333333333333333,0.7222222222222222,0.41935483870967744
1479,21500524,Stephen Curry,0.30526315789473685,0.14832535885167464,0.7702888583218707,0.28266033254156764,0.1794871794871795,0.660377358490566,0.5698924731182796,0.5328467153284672,0.7222870478413069,0.5351213282247765,0.5238095238095238,0.5573770491803278,0.4331491712707182,0.25,0.26,0.462,0.2857142857142857,0.3333333333333333,0.5,0.04,0.02564102564102564,1.0,0.08333333333333333,0.0,0.03225806451612903,0.25,0.3,0.0,0.25,0.3333333333333333,0.7888888888888889,0.27419354838709675
1480,21500520,Stephen Curry,0.5473684210526316,0.6220095693779903,1.0,0.5237529691211401,0.6153846153846154,0.37735849056603776,0.4838709677419355,0.4768856447688564,0.9381563593932322,0.425287356321839,0.2619047619047619,0.3442622950819672,0.5279005524861878,0.5,0.42,0.5710000000000001,0.35714285714285715,0.4166666666666667,0.5,0.04,0.02564102564102564,1.0,0.0,0.13043478260869565,0.0967741935483871,0.16666666666666666,0.2,0.0,0.16666666666666666,0.6666666666666666,0.4888888888888889,0.4838709677419355
1481,21500504,Stephen Curry,0.5473684210526316,0.5813397129186603,0.5213204951856947,0.42399049881235146,0.6666666666666666,0.5660377358490566,0.5591397849462365,0.42092457420924567,0.5939323220536756,0.2132822477650063,0.5476190476190477,0.5245901639344263,0.2383977900552486,0.08333333333333333,0.12,0.3329999999999999,0.07142857142857142,0.20833333333333334,0.2,0.0,0.0,0.0,0.0,0.043478260869565216,0.03225806451612903,0.16666666666666666,0.2,0.0,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.08064516129032258
1482,21500468,Stephen Curry,0.6631578947368421,0.5406698564593301,0.5419532324621733,0.5653206650831353,0.6410256410256411,0.7924528301886793,0.5053763440860215,0.34793187347931875,0.4994165694282381,0.5351213282247765,0.4523809523809524,0.45901639344262296,0.5033149171270718,0.2916666666666667,0.32,0.4379999999999999,0.42857142857142855,0.5416666666666666,0.462,0.12,0.10256410256410256,0.75,0.0,0.6086956521739131,0.45161290322580644,0.4166666666666667,0.2,0.0,0.16666666666666666,0.5,0.7444444444444445,0.3709677419354839
1483,21500438,Stephen Curry,0.3157894736842105,0.3660287081339712,0.6437414030261348,0.33016627078384797,0.3333333333333333,0.6037735849056604,0.2903225806451613,0.17031630170316303,0.6732788798133021,0.2132822477650063,0.19047619047619047,0.5737704918032787,0.606353591160221,0.25,0.3,0.4,0.07142857142857142,0.16666666666666666,0.25,0.24,0.15384615384615385,1.0,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.2916666666666667,0.2,0.0,0.25,0.5,0.6444444444444445,0.3064516129032258
1484,21500434,Stephen Curry,0.4631578947368421,0.5095693779904304,1.0,0.4643705463182898,0.46153846153846156,0.4339622641509434,0.3118279569892473,0.4063260340632603,0.8331388564760793,0.44699872286079184,0.23809523809523808,0.32786885245901637,0.5671270718232044,0.20833333333333334,0.28,0.357,0.14285714285714285,0.3333333333333333,0.25,0.16,0.10256410256410256,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.375,0.3,0.0,0.25,0.3333333333333333,0.7111111111111111,0.25806451612903225
