,GAME_ID,PLAYER_NAME,PTS_home_TimDuncan,FG_PCT_home_TimDuncan,FT_PCT_home_TimDuncan,FG3_PCT_home_TimDuncan,AST_home_TimDuncan,REB_home_TimDuncan,PTS_away_TimDuncan,FG_PCT_away_TimDuncan,FT_PCT_away_TimDuncan,FG3_PCT_away_TimDuncan,AST_away_TimDuncan,REB_away_TimDuncan,MIN_TimDuncan,FGM_TimDuncan,FGA_TimDuncan,FG_PCT_TimDuncan,FG3M_TimDuncan,FG3A_TimDuncan,FG3_PCT_TimDuncan,FTM_TimDuncan,FTA_TimDuncan,FT_PCT_TimDuncan,OREB_TimDuncan,DREB_TimDuncan,REB_TimDuncan,AST_TimDuncan,STL_TimDuncan,BLK_TimDuncan,TO_TimDuncan,PF_TimDuncan,PLUS_MINUS_TimDuncan,PTS_TimDuncan
6181,41300145,Tim Duncan,0.5263157894736842,0.5,0.5928473177441541,0.5938242280285035,0.41025641025641024,0.5660377358490566,0.5053763440860215,0.46715328467153255,0.8448074679113186,0.5478927203065135,0.3333333333333333,0.4426229508196721,0.6234806629834254,0.2916666666666667,0.32,0.4379999999999999,0.0,0.0,0.0,0.08,0.10256410256410256,0.5,0.3333333333333333,0.34782608695652173,0.3870967741935484,0.041666666666666664,0.1,0.3,0.0,0.3333333333333333,0.6333333333333333,0.25806451612903225
6182,41300144,Tim Duncan,0.3157894736842105,0.2966507177033493,0.5089408528198074,0.346793349168646,0.2564102564102564,0.6037735849056604,0.3978494623655914,0.49635036496350365,0.6814469078179697,0.37547892720306514,0.2857142857142857,0.47540983606557374,0.6292817679558012,0.25,0.32,0.375,0.0,0.0,0.0,0.08,0.07692307692307693,0.667,0.3333333333333333,0.30434782608695654,0.3548387096774194,0.0,0.0,0.1,0.0,0.8333333333333334,0.4111111111111111,0.22580645161290322
6183,41300143,Tim Duncan,0.5263157894736842,0.6100478468899521,0.7826685006877581,0.4643705463182898,0.4358974358974359,0.33962264150943394,0.5591397849462365,0.7226277372262772,0.7946324387397901,0.425287356321839,0.5238095238095238,0.26229508196721313,0.6046961325966851,0.3333333333333333,0.28,0.5710000000000001,0.0,0.0,0.0,0.24,0.15384615384615385,1.0,0.25,0.08695652173913043,0.16129032258064516,0.08333333333333333,0.0,0.3,0.0,0.3333333333333333,0.3,0.3548387096774194
6184,41300142,Tim Duncan,0.3473684210526316,0.5813397129186603,0.4786795048143053,0.5938242280285035,0.23076923076923078,0.2830188679245283,0.6129032258064516,0.5912408759124087,0.9276546091015169,0.4865900383141763,0.35714285714285715,0.2459016393442623,0.49558011049723755,0.16666666666666666,0.1,0.8,0.0,0.0,0.0,0.12,0.10256410256410256,0.75,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.041666666666666664,0.0,0.2,0.08333333333333333,0.16666666666666666,0.3111111111111111,0.1774193548387097
6185,41300141,Tim Duncan,0.3263157894736842,0.4186602870813399,0.687757909215956,0.20902612826603323,0.15384615384615385,0.5849056603773585,0.3118279569892473,0.40389294403892934,0.6406067677946325,0.425287356321839,0.2619047619047619,0.32786885245901637,0.6243093922651933,0.5,0.4,0.6,0.0,0.0,0.0,0.12,0.1282051282051282,0.6,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.7444444444444445,0.43548387096774194
6186,21301209,Tim Duncan,0.47368421052631576,0.45454545454545453,0.7634112792297111,0.21615201900237527,0.2564102564102564,0.6226415094339622,0.45161290322580644,0.46715328467153255,0.8704784130688448,0.3001277139208174,0.47619047619047616,0.3770491803278688,0.4922651933701657,0.16666666666666666,0.2,0.4,0.0,0.0,0.0,0.16,0.10256410256410256,1.0,0.4166666666666667,0.17391304347826086,0.2903225806451613,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.32222222222222224,0.1935483870967742
6187,21301174,Tim Duncan,0.43157894736842106,0.5095693779904304,0.7386519944979368,0.4952494061757719,0.20512820512820512,0.4716981132075472,0.5698924731182796,0.45255474452554767,0.73512252042007,0.6015325670498085,0.42857142857142855,0.45901639344262296,0.6511049723756905,0.2916666666666667,0.24,0.583,0.0,0.0,0.0,0.24,0.23076923076923078,0.667,0.3333333333333333,0.4782608695652174,0.4838709677419355,0.08333333333333333,0.1,0.1,0.25,0.5,0.43333333333333335,0.3225806451612903
6188,21300275,Tim Duncan,0.5368421052631579,0.4904306220095694,0.7359009628610728,0.39548693586698325,0.38461538461538464,0.660377358490566,0.3763440860215054,0.4817518248175182,0.5332555425904317,0.3001277139208174,0.35714285714285715,0.2786885245901639,0.32983425414364637,0.16666666666666666,0.22,0.364,0.0,0.0,0.0,0.08,0.10256410256410256,0.5,0.25,0.13043478260869565,0.1935483870967742,0.041666666666666664,0.0,0.4,0.25,0.3333333333333333,0.18888888888888888,0.16129032258064516
6189,21301154,Tim Duncan,0.5578947368421052,0.7200956937799041,0.9229711141678129,0.4857482185273158,0.48717948717948717,0.4339622641509434,0.3870967741935484,0.4768856447688564,0.5880980163360561,0.4559386973180077,0.42857142857142855,0.2786885245901639,0.46961325966850825,0.20833333333333334,0.2,0.5,0.0,0.0,0.0,0.12,0.07692307692307693,1.0,0.08333333333333333,0.17391304347826086,0.16129032258064516,0.041666666666666664,0.2,0.1,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.20967741935483872
6190,21301127,Tim Duncan,0.49473684210526314,0.5669856459330143,0.8211829436038515,0.39548693586698325,0.2564102564102564,0.41509433962264153,0.40860215053763443,0.45255474452554767,0.7082847141190198,0.5223499361430396,0.3333333333333333,0.36065573770491804,0.4685082872928176,0.20833333333333334,0.3,0.3329999999999999,0.0,0.0,0.0,0.28,0.20512820512820512,0.875,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.041666666666666664,0.0,0.2,0.0,0.3333333333333333,0.37777777777777777,0.27419354838709675
6191,21301123,Tim Duncan,0.5473684210526316,0.65311004784689,0.8129298486932601,0.25059382422802845,0.5384615384615384,0.5283018867924528,0.3655913978494624,0.4330900243309002,1.0,0.4865900383141763,0.40476190476190477,0.21311475409836064,0.33729281767955804,0.2916666666666667,0.22,0.636,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.25,0.21739130434782608,0.25806451612903225,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5555555555555556,0.24193548387096775
6192,21301102,Tim Duncan,0.18947368421052632,0.2870813397129186,0.7138927097661624,0.509501187648456,0.15384615384615385,0.32075471698113206,0.5053763440860215,0.5279805352798052,0.8133022170361727,0.6015325670498085,0.3333333333333333,0.32786885245901637,0.5096685082872928,0.125,0.2,0.3,0.0,0.0,0.0,0.12,0.10256410256410256,0.75,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.16666666666666666,0.1,0.3,0.25,0.5,0.6777777777777778,0.14516129032258066
6193,21301092,Tim Duncan,0.3894736842105263,0.5191387559808611,0.5185694635488308,0.509501187648456,0.41025641025641024,0.5471698113207547,0.25806451612903225,0.36253041362530414,0.7817969661610268,0.31928480204342274,0.2857142857142857,0.3442622950819672,0.4220994475138121,0.20833333333333334,0.18,0.556,0.0,0.0,0.0,0.08,0.1282051282051282,0.4,0.16666666666666666,0.2608695652173913,0.25806451612903225,0.25,0.0,0.4,0.25,0.0,0.7777777777777778,0.1935483870967742
6194,21301084,Tim Duncan,0.45263157894736844,0.3468899521531101,0.6464924346629987,0.30997624703087884,0.1794871794871795,0.4528301886792453,0.8279569892473119,0.7664233576642336,0.6662777129521588,0.6922094508301406,0.7857142857142857,0.5081967213114754,0.37044198895027625,0.375,0.3,0.6,0.0,0.041666666666666664,0.0,0.08,0.07692307692307693,0.667,0.08333333333333333,0.30434782608695654,0.25806451612903225,0.16666666666666666,0.1,0.2,0.0,0.3333333333333333,0.6333333333333333,0.3225806451612903
6195,21301068,Tim Duncan,0.5157894736842106,0.555023923444976,0.5873452544704263,0.4750593824228028,0.5641025641025641,0.49056603773584906,0.5053763440860215,0.5158150851581506,0.7666277712952159,0.4699872286079183,0.42857142857142855,0.3770491803278688,0.6041436464088398,0.5,0.4,0.6,0.0,0.0,0.0,0.2,0.15384615384615385,0.833,0.16666666666666666,0.4782608695652174,0.41935483870967744,0.20833333333333334,0.2,0.2,0.4166666666666667,0.3333333333333333,0.5222222222222223,0.46774193548387094
6196,21301054,Tim Duncan,0.5684210526315789,0.7177033492822967,0.656121045392022,0.5712589073634203,0.5897435897435898,0.5660377358490566,0.3763440860215054,0.39659367396593664,0.3512252042007002,0.425287356321839,0.42857142857142855,0.2786885245901639,0.3861878453038674,0.375,0.24,0.75,0.0,0.0,0.0,0.04,0.05128205128205128,0.5,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.08333333333333333,0.1,0.0,0.16666666666666666,0.3333333333333333,0.4666666666666667,0.3064516129032258
6197,21301030,Tim Duncan,0.21052631578947367,0.34210526315789475,0.4649243466299862,0.339667458432304,0.23076923076923078,0.5849056603773585,0.46236559139784944,0.34306569343065696,0.7841306884480747,0.25542784163473825,0.3333333333333333,0.5245901639344263,0.5613259668508287,0.125,0.24,0.25,0.0,0.0,0.0,0.16,0.15384615384615385,0.667,0.25,0.2608695652173913,0.2903225806451613,0.25,0.0,0.2,0.0,0.3333333333333333,0.6333333333333333,0.16129032258064516
6198,21301017,Tim Duncan,0.5263157894736842,0.4114832535885167,0.6685006877579092,0.4109263657957244,0.28205128205128205,0.5471698113207547,0.7419354838709677,0.6812652068126521,0.7817969661610268,0.5670498084291189,0.7142857142857143,0.5245901639344263,0.5350828729281767,0.20833333333333334,0.2,0.5,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.4166666666666667,0.4782608695652174,0.5161290322580645,0.25,0.3,0.0,0.3333333333333333,0.6666666666666666,0.7888888888888889,0.1935483870967742
6199,21300993,Tim Duncan,0.6631578947368421,0.8875598086124401,0.6382393397524071,0.7422802850356294,0.5897435897435898,0.4339622641509434,0.5161290322580645,0.5255474452554745,0.6662777129521588,0.5810983397190295,0.35714285714285715,0.3114754098360656,0.5044198895027624,0.2916666666666667,0.2,0.7,0.0,0.0,0.0,0.08,0.05128205128205128,1.0,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.25,0.1,0.2,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.25806451612903225
6200,21300978,Tim Duncan,0.631578947368421,0.5574162679425837,0.6822558459422283,0.5712589073634203,0.717948717948718,0.8867924528301887,0.3118279569892473,0.23114355231143557,0.7199533255542591,0.2426564495530013,0.4523809523809524,0.2786885245901639,0.2488950276243094,0.16666666666666666,0.2,0.4,0.0,0.0,0.0,0.04,0.02564102564102564,1.0,0.0,0.34782608695652173,0.25806451612903225,0.08333333333333333,0.0,0.3,0.08333333333333333,0.16666666666666666,0.7,0.14516129032258066
6201,21300965,Tim Duncan,0.4631578947368421,0.4186602870813399,0.624484181568088,0.5439429928741091,0.3333333333333333,0.7169811320754716,0.3655913978494624,0.34063260340632606,0.6884480746791132,0.2426564495530013,0.21428571428571427,0.45901639344262296,0.42403314917127066,0.20833333333333334,0.18,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.391304347826087,0.3548387096774194,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.4,0.16129032258064516
6202,21300952,Tim Duncan,0.3894736842105263,0.4066985645933016,0.8033012379642366,0.5273159144893111,0.358974358974359,0.41509433962264153,0.5161290322580645,0.6326034063260341,0.7666277712952159,0.7292464878671777,0.5,0.29508196721311475,0.45138121546961324,0.08333333333333333,0.18,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.30434782608695654,0.2903225806451613,0.20833333333333334,0.1,0.0,0.0,0.16666666666666666,0.6666666666666666,0.06451612903225806
6203,21300932,Tim Duncan,0.6526315789473685,0.6555023923444976,0.6464924346629987,0.5344418052256532,0.46153846153846156,0.5094339622641509,0.6021505376344086,0.5669099756690997,0.7257876312718786,0.4968071519795658,0.47619047619047616,0.4098360655737705,0.47375690607734805,0.16666666666666666,0.26,0.308,0.0,0.0,0.0,0.12,0.1282051282051282,0.6,0.08333333333333333,0.391304347826087,0.3225806451612903,0.08333333333333333,0.1,0.3,0.08333333333333333,0.3333333333333333,0.6444444444444445,0.1774193548387097
