,GAME_ID,PLAYER_NAME,PTS_home_RussellWestbrook,FG_PCT_home_RussellWestbrook,FT_PCT_home_RussellWestbrook,FG3_PCT_home_RussellWestbrook,AST_home_RussellWestbrook,REB_home_RussellWestbrook,PTS_away_RussellWestbrook,FG_PCT_away_RussellWestbrook,FT_PCT_away_RussellWestbrook,FG3_PCT_away_RussellWestbrook,AST_away_RussellWestbrook,REB_away_RussellWestbrook,MIN_RussellWestbrook,FGM_RussellWestbrook,FGA_RussellWestbrook,FG_PCT_RussellWestbrook,FG3M_RussellWestbrook,FG3A_RussellWestbrook,FG3_PCT_RussellWestbrook,FTM_RussellWestbrook,FTA_RussellWestbrook,FT_PCT_RussellWestbrook,OREB_RussellWestbrook,DREB_RussellWestbrook,REB_RussellWestbrook,AST_RussellWestbrook,STL_RussellWestbrook,BLK_RussellWestbrook,TO_RussellWestbrook,PF_RussellWestbrook,PLUS_MINUS_RussellWestbrook,PTS_RussellWestbrook
7999,21600224,Russell Westbrook,0.6,0.504784688995215,0.9188445667125171,0.509501187648456,0.46153846153846156,0.5471698113207547,0.4838709677419355,0.42579075425790747,0.7537922987164528,0.3575989782886335,0.3333333333333333,0.29508196721311475,0.5812154696132596,0.2916666666666667,0.36,0.389,0.07142857142857142,0.20833333333333334,0.2,0.64,0.48717948717948717,0.8420000000000001,0.08333333333333333,0.43478260869565216,0.3548387096774194,0.375,0.2,0.0,0.25,0.16666666666666666,0.4,0.5
8000,21600211,Russell Westbrook,0.5473684210526316,0.5956937799043062,0.7427785419532323,0.6163895486935866,0.4358974358974359,0.33962264150943394,0.5698924731182796,0.5912408759124087,0.6814469078179697,0.5197956577266922,0.5952380952380952,0.32786885245901637,0.5886740331491712,0.5416666666666666,0.6,0.433,0.2857142857142857,0.375,0.444,0.16,0.1282051282051282,0.8,0.25,0.21739130434782608,0.25806451612903225,0.5416666666666666,0.2,0.0,0.6666666666666666,0.5,0.5777777777777777,0.5483870967741935
8001,21600195,Russell Westbrook,0.5473684210526316,0.4282296650717703,0.6176066024759285,0.33016627078384797,0.5128205128205128,0.6037735849056604,0.6344086021505376,0.49391727493917276,0.7362893815635939,0.6385696040868455,0.4523809523809524,0.5081967213114754,0.6685082872928176,0.5416666666666666,0.68,0.382,0.14285714285714285,0.3333333333333333,0.25,0.12,0.1282051282051282,0.6,0.4166666666666667,0.2608695652173913,0.3548387096774194,0.625,0.1,0.0,0.5833333333333334,0.5,0.2777777777777778,0.5
8002,21600178,Russell Westbrook,0.6842105263157895,0.7033492822966507,0.7138927097661624,0.31947743467933476,0.38461538461538464,0.5471698113207547,0.5268817204301075,0.42822384428223836,0.7666277712952159,0.48403575989782893,0.35714285714285715,0.16393442622950818,0.5610497237569061,0.5416666666666666,0.42,0.619,0.0,0.041666666666666664,0.0,0.16,0.1282051282051282,0.8,0.25,0.30434782608695654,0.3225806451612903,0.5416666666666666,0.1,0.0,0.25,0.0,0.7111111111111111,0.4838709677419355
8003,21600164,Russell Westbrook,0.4842105263157895,0.5239234449760765,0.9023383768913343,0.5700712589073633,0.4358974358974359,0.5094339622641509,0.5053763440860215,0.45985401459854014,0.5834305717619603,0.44699872286079184,0.5,0.4426229508196721,0.598342541436464,0.375,0.4,0.45,0.14285714285714285,0.16666666666666666,0.5,0.4,0.28205128205128205,0.909,0.08333333333333333,0.2608695652173913,0.22580645161290322,0.375,0.2,0.0,0.5,0.0,0.6111111111111112,0.4838709677419355
8004,21600147,Russell Westbrook,0.47368421052631576,0.5023923444976076,0.7427785419532323,0.3717339667458432,0.4358974358974359,0.5660377358490566,0.34408602150537637,0.31386861313868614,0.73512252042007,0.23627075351213284,0.2857142857142857,0.5081967213114754,0.556353591160221,0.4583333333333333,0.42,0.524,0.0,0.08333333333333333,0.0,0.44,0.3076923076923077,0.917,0.16666666666666666,0.5652173913043478,0.4838709677419355,0.3333333333333333,0.0,0.0,0.5833333333333334,0.6666666666666666,0.4,0.532258064516129
8005,21600141,Russell Westbrook,0.6105263157894737,0.6076555023923444,0.47042640990371387,0.332541567695962,0.358974358974359,0.4716981132075472,0.6774193548387096,0.7031630170316302,0.7666277712952159,0.5849297573435503,0.47619047619047616,0.29508196721311475,0.623756906077348,0.5833333333333334,0.42,0.667,0.0,0.125,0.0,0.52,0.46153846153846156,0.722,0.16666666666666666,0.43478260869565216,0.3870967741935484,0.6666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5777777777777777,0.6612903225806451
8006,21600126,Russell Westbrook,0.5157894736842106,0.4186602870813399,0.7826685006877581,0.6781472684085511,0.3333333333333333,0.5283018867924528,0.5806451612903226,0.5036496350364961,0.5332555425904317,0.5197956577266922,0.3333333333333333,0.4098360655737705,0.5845303867403314,0.375,0.5,0.36,0.21428571428571427,0.20833333333333334,0.6,0.32,0.23076923076923078,0.889,0.08333333333333333,0.5652173913043478,0.45161290322580644,0.375,0.1,0.0,0.3333333333333333,0.8333333333333334,0.4222222222222222,0.46774193548387094
8007,21600112,Russell Westbrook,0.45263157894736844,0.3875598086124401,0.8665749656121046,0.41923990498812347,0.2564102564102564,0.41509433962264153,0.6021505376344086,0.6618004866180048,0.6289381563593933,0.5402298850574713,0.5,0.2459016393442623,0.6425414364640883,0.375,0.52,0.346,0.21428571428571427,0.5,0.25,0.6,0.46153846153846156,0.833,0.16666666666666666,0.21739130434782608,0.22580645161290322,0.2916666666666667,0.1,0.2,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5806451612903226
8008,21600097,Russell Westbrook,0.4,0.4258373205741626,0.7579092159559836,0.3812351543942993,0.41025641025641024,0.5660377358490566,0.3118279569892473,0.2992700729927007,0.8413068844807469,0.3001277139208174,0.19047619047619047,0.3442622950819672,0.4417127071823204,0.20833333333333334,0.32,0.313,0.07142857142857142,0.25,0.1669999999999999,0.12,0.07692307692307693,1.0,0.16666666666666666,0.13043478260869565,0.16129032258064516,0.4583333333333333,0.0,0.0,0.4166666666666667,0.3333333333333333,0.7444444444444445,0.22580645161290322
8009,21600079,Russell Westbrook,0.5578947368421052,0.6363636363636364,0.484181568088033,0.520190023752969,0.41025641025641024,0.4528301886792453,0.3870967741935484,0.35766423357664207,0.7187864644107351,0.2694763729246488,0.19047619047619047,0.3442622950819672,0.47016574585635357,0.375,0.36,0.5,0.2857142857142857,0.20833333333333334,0.8,0.24,0.20512820512820512,0.75,0.16666666666666666,0.17391304347826086,0.1935483870967742,0.3333333333333333,0.3,0.0,0.16666666666666666,0.5,0.7444444444444445,0.45161290322580644
8010,21600069,Russell Westbrook,0.6631578947368421,0.6220095693779903,0.7248968363136177,0.5546318289786223,0.48717948717948717,0.5471698113207547,0.43010752688172044,0.3795620437956205,0.4994165694282381,0.4725415070242657,0.38095238095238093,0.3442622950819672,0.47845303867403316,0.16666666666666666,0.3,0.267,0.14285714285714285,0.16666666666666666,0.5,0.4,0.358974358974359,0.7140000000000001,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.4166666666666667,0.1,0.2,0.5,0.5,0.37777777777777777,0.3225806451612903
8011,21600064,Russell Westbrook,0.25263157894736843,0.32057416267942584,0.23521320495185694,0.37767220902612825,0.358974358974359,0.4528301886792453,0.3118279569892473,0.38686131386861317,0.5332555425904317,0.31928480204342274,0.23809523809523808,0.5245901639344263,0.5411602209944751,0.5833333333333334,0.6,0.467,0.0,0.2916666666666667,0.0,0.28,0.23076923076923078,0.778,0.08333333333333333,0.21739130434782608,0.1935483870967742,0.20833333333333334,0.3,0.0,0.8333333333333334,0.6666666666666666,0.6111111111111112,0.5645161290322581
8012,21600040,Russell Westbrook,0.5684210526315789,0.5191387559808611,0.7579092159559836,0.4109263657957244,0.5384615384615384,0.5283018867924528,0.43010752688172044,0.3795620437956205,0.7572928821470245,0.2796934865900382,0.38095238095238093,0.3442622950819672,0.5577348066298342,0.4583333333333333,0.42,0.524,0.35714285714285715,0.25,0.833,0.24,0.15384615384615385,1.0,0.3333333333333333,0.30434782608695654,0.3548387096774194,0.6666666666666666,0.1,0.1,0.5833333333333334,0.5,0.5888888888888889,0.532258064516129
8013,21600021,Russell Westbrook,0.5684210526315789,0.38277511961722477,0.6382393397524071,0.28266033254156764,0.1282051282051282,0.7547169811320755,0.5806451612903226,0.48905109489051096,0.5985997666277711,0.22860791826309068,0.2619047619047619,0.39344262295081966,0.7511049723756906,0.7083333333333334,0.88,0.386,0.14285714285714285,0.4166666666666667,0.2,0.6,0.5128205128205128,0.75,0.25,0.43478260869565216,0.41935483870967744,0.4166666666666667,0.2,0.0,0.4166666666666667,0.5,0.5555555555555556,0.8225806451612904
8014,21600011,Russell Westbrook,0.4,0.4114832535885167,0.6148555708390646,0.346793349168646,0.3333333333333333,0.49056603773584906,0.5053763440860215,0.4111922141119221,0.6861143523920653,0.3486590038314177,0.35714285714285715,0.5409836065573771,0.6030386740331491,0.4583333333333333,0.42,0.524,0.07142857142857142,0.08333333333333333,0.5,0.36,0.28205128205128205,0.818,0.08333333333333333,0.4782608695652174,0.3870967741935484,0.375,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5888888888888889,0.5161290322580645
8015,11600081,Russell Westbrook,0.4,0.4665071770334928,0.5419532324621733,0.2541567695961995,0.4358974358974359,0.6226415094339622,0.3333333333333333,0.24817518248175174,0.5717619603267211,0.20434227330779056,0.2619047619047619,0.47540983606557374,0.2986187845303867,0.16666666666666666,0.2,0.4,0.07142857142857142,0.041666666666666664,1.0,0.12,0.07692307692307693,1.0,0.0,0.043478260869565216,0.03225806451612903,0.375,0.1,0.0,0.16666666666666666,0.3333333333333333,0.6111111111111112,0.1935483870967742
